Gene	Switch	Driver	NumInteractions	Lost	Gained	Kept	FracLost	FracGained	FracKept
3614	uc011kol.1-uc003vmt.2	No driver	1	0	0	1	0	0	1
79658	uc003ilf.2-uc003ili.2	No driver	2	2	0	0	1	0	0
57453	uc001prh.1-uc001pri.1	No driver	2	2	0	0	1	0	0
23190	uc002tur.2-uc002tut.2	No driver	1	1	0	0	1	0	0
54550	uc002fhd.2-uc002fhe.2	No driver	2	2	0	0	1	0	0
54550	uc002fhe.2-uc002fhd.2	No driver	2	0	2	0	0	1	0
25759	uc002loq.3-uc002lop.3	No driver	1	0	0	1	0	0	1
7056	uc002wss.2-uc002wst.1	No driver	1	1	0	0	1	0	0
10272	uc010drt.1-uc002lpk.1	Driver	1	0	1	0	0	1	0
10272	uc002lpk.1-uc010drt.1	Driver	1	1	0	0	1	0	0
9184	uc001lhd.2-uc001lhf.3	No driver	5	0	0	5	0	0	1
9184	uc001lhe.2-uc010qud.1	No driver	5	0	0	5	0	0	1
839	uc003hzn.1-uc003hzo.1	No driver	3	0	0	3	0	0	1
336	uc001fzc.1-uc001fzb.1	No driver	1	1	0	0	1	0	0
51592	uc001eex.2-uc001eey.1	Driver	1	1	0	0	1	0	0
4139	uc001hmn.3-uc009xdw.2	No driver	2	0	0	2	0	0	1
84811	uc001ppn.2-uc001ppo.2	No driver	1	0	0	1	0	0	1
84307	uc010dmq.2-uc002kyj.2	No driver	1	0	0	1	0	0	1
84307	uc010dmp.2-uc002kyi.2	No driver	1	0	0	1	0	0	1
3109	uc003ocl.1-uc010jud.1	No driver	1	0	0	1	0	0	1
3109	uc003ocl.1-uc010jue.1	No driver	1	0	0	1	0	0	1
49854	uc002yzy.3-uc002yzz.3	No driver	1	0	0	1	0	0	1
1004	uc003jhe.1-uc003jhd.1	No driver	1	0	0	1	0	0	1
26088	uc003atc.2-uc003atd.2	No driver	4	0	0	4	0	0	1
26088	uc003atc.2-uc003atf.2	No driver	4	0	0	4	0	0	1
6601	uc001skb.2-uc010sqf.1	No driver	10	0	0	10	0	0	1
6601	uc001ska.2-uc001skb.2	No driver	10	0	0	10	0	0	1
6601	uc001ska.2-uc001skd.2	No driver	10	0	0	10	0	0	1
6601	uc001skb.2-uc001ska.2	No driver	10	0	0	10	0	0	1
6601	uc001ska.2-uc010sqf.1	No driver	10	0	0	10	0	0	1
4850	uc011kpy.1-uc011kpz.1	Driver	6	0	0	6	0	0	1
4850	uc003vss.2-uc003vst.2	Driver	6	0	0	6	0	0	1
9987	uc003hmr.2-uc003hmq.2	Driver	9	9	0	0	1	0	0
919	uc001gej.3-uc001gei.3	No driver	9	0	0	9	0	0	1
919	uc001gei.3-uc001gej.3	No driver	9	0	0	9	0	0	1
7266	uc002hyo.2-uc010wgb.1	No driver	4	0	0	4	0	0	1
7266	uc010wgb.1-uc002hyo.2	No driver	4	0	0	4	0	0	1
5090	uc011lzx.1-uc004bqd.2	No driver	2	0	0	2	0	0	1
6242	uc002sle.2-uc002sld.2	No driver	1	0	0	1	0	0	1
80204	uc010fbl.2-uc010fbk.2	Driver	2	2	0	0	1	0	0
3831	uc001yno.2-uc001yns.2	No driver	5	5	0	0	1	0	0
3831	uc001yno.2-uc001ynm.1	No driver	5	0	0	5	0	0	1
3831	uc010tyf.1-uc001ynm.1	No driver	5	0	0	5	0	0	1
26271	uc003qph.2-uc003qpg.2	No driver	4	0	0	4	0	0	1
7422	uc003owj.2-uc003owk.2	Driver	5	5	0	0	1	0	0
7422	uc003owe.2-uc003owk.2	Driver	5	5	0	0	1	0	0
7422	uc003owf.2-uc003owk.2	Driver	5	5	0	0	1	0	0
23179	uc001gqo.2-uc010poi.1	No driver	1	0	0	1	0	0	1
11113	uc001txh.1-uc001txi.1	No driver	4	0	4	0	0	1	0
5265	uc001yda.1-uc001ycz.3	No driver	3	0	0	3	0	0	1
5265	uc001yda.1-uc010auy.2	No driver	3	0	0	3	0	0	1
2983	uc003ipc.2-uc003ipd.2	No driver	1	0	0	1	0	0	1
54487	uc002zri.2-uc002zrj.2	No driver	3	0	0	3	0	0	1
3566	uc002don.2-uc002doo.2	No driver	1	1	0	0	1	0	0
8464	uc011dvv.1-uc003oxp.2	No driver	1	0	1	0	0	1	0
8464	uc011dvv.1-uc003oxn.1	No driver	1	0	1	0	0	1	0
4601	uc001kza.2-uc009xxu.2	No driver	1	0	0	1	0	0	1
4601	uc001kza.2-uc001kyy.2	No driver	1	0	0	1	0	0	1
4601	uc010qrc.1-uc001kyz.2	No driver	1	0	0	1	0	0	1
51182	uc001inf.2-uc001ind.2	No driver	1	1	0	0	1	0	0
11176	uc001slp.1-uc001slo.1	No driver	2	0	0	2	0	0	1
11176	uc001slp.1-uc009zov.1	No driver	2	0	0	2	0	0	1
1654	uc004dfe.2-uc011mks.1	Driver	11	11	0	0	1	0	0
1615	uc002tux.1-uc010fnj.1	No driver	2	0	0	2	0	0	1
55234	uc003zsf.1-uc011lnu.1	No driver	1	0	0	1	0	0	1
2549	uc011chq.1-uc003ijd.2	No driver	14	0	14	0	0	1	0
7409	uc002mfu.1-uc010xjh.1	No driver	37	0	0	37	0	0	1
7409	uc002mfu.1-uc002mfv.1	No driver	37	0	0	37	0	0	1
10910	uc001vhb.2-uc001vha.2	No driver	4	4	0	0	1	0	0
22924	uc002rhx.2-uc002rhw.2	No driver	1	0	0	1	0	0	1
22924	uc002rhw.2-uc002rhx.2	No driver	1	0	0	1	0	0	1
22924	uc002rhx.2-uc010yld.1	No driver	1	0	0	1	0	0	1
55208	uc001vtr.1-uc010agw.1	No driver	3	0	0	3	0	0	1
217	uc001tst.2-uc010syi.1	Driver	1	0	0	1	0	0	1
27148	uc002viu.2-uc002vix.2	No driver	6	5	0	1	0.833333333333333	0	0.166666666666667
7099	uc004bjz.2-uc004bkb.2	No driver	7	0	2	5	0	0.285714285714286	0.714285714285714
1808	uc003xfb.1-uc003xfa.2	No driver	4	0	0	4	0	0	1
50848	uc009wtt.2-uc010pjw.1	No driver	4	0	0	4	0	0	1
50848	uc009wtt.2-uc010pjv.1	No driver	4	4	0	0	1	0	0
2042	uc003dqy.2-uc010hon.1	Driver	5	5	0	0	1	0	0
2042	uc010hon.1-uc003dqy.2	Driver	5	0	5	0	0	1	0
5528	uc003oth.2-uc010jyd.2	No driver	6	0	0	6	0	0	1
7013	uc003xzd.2-uc003xze.2	No driver	3	0	0	3	0	0	1
283807	uc002amn.2-uc002amm.1	No driver	1	0	0	1	0	0	1
9586	uc003szs.2-uc003szr.2	No driver	3	0	0	3	0	0	1
65110	uc001vup.2-uc001vut.2	No driver	1	1	0	0	1	0	0
4144	uc002spr.2-uc010fgk.2	Driver	1	0	0	1	0	0	1
79612	uc001uyf.2-uc010tfg.1	No driver	1	1	0	0	1	0	0
29888	uc002pfl.2-uc010xyf.1	No driver	1	1	0	0	1	0	0
10580	uc001kkr.2-uc001kks.2	No driver	4	0	0	4	0	0	1
10580	uc001kkr.2-uc001kkk.2	No driver	4	0	0	4	0	0	1
2023	uc001apj.1-uc009vmk.1	No driver	1	0	0	1	0	0	1
9491	uc002wem.3-uc002wen.3	No driver	1	0	0	1	0	0	1
3937	uc003man.1-uc011des.1	No driver	15	0	0	15	0	0	1
10758	uc003pvf.2-uc011ebb.1	No driver	1	0	0	1	0	0	1
10758	uc003pvf.2-uc003pvd.2	No driver	1	0	0	1	0	0	1
7067	uc002htv.2-uc002htx.2	No driver	6	0	0	6	0	0	1
7067	uc002htw.2-uc002htv.2	No driver	6	0	0	6	0	0	1
117854	uc001mbd.2-uc009yep.1	No driver	1	1	0	0	1	0	0
117854	uc001mbd.2-uc001mbg.1	No driver	1	0	0	1	0	0	1
1785	uc002mpt.1-uc002mpx.1	Driver	11	11	0	0	1	0	0
1785	uc002mpu.1-uc002mpx.1	Driver	11	11	0	0	1	0	0
1785	uc002mpw.2-uc002mpu.1	Driver	11	0	0	11	0	0	1
1785	uc002mpt.1-uc002mpw.2	Driver	11	0	0	11	0	0	1
5899	uc002tmk.2-uc002tmm.2	No driver	3	3	0	0	1	0	0
5899	uc002tmk.2-uc010yys.1	No driver	3	0	0	3	0	0	1
6294	uc002mcg.2-uc010xiu.1	No driver	6	0	0	6	0	0	1
6294	uc002mce.3-uc010xir.1	No driver	6	0	0	6	0	0	1
1434	uc002xty.2-uc010ghy.2	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
5000	uc010zbr.1-uc002twi.2	No driver	3	0	0	3	0	0	1
5000	uc010zbr.1-uc002twj.2	No driver	3	0	0	3	0	0	1
5000	uc010zbr.1-uc002twl.1	No driver	3	3	0	0	1	0	0
7030	uc004dmb.3-uc004dmc.3	Driver	2	0	0	2	0	0	1
6897	uc003jhy.2-uc011cob.1	No driver	1	0	0	1	0	0	1
6897	uc003jhy.2-uc003jhz.2	No driver	1	0	0	1	0	0	1
6897	uc011cob.1-uc003jhz.2	No driver	1	0	0	1	0	0	1
3131	uc002iug.1-uc010dce.1	Driver	1	0	0	1	0	0	1
1856	uc002gez.1-uc010vtr.1	No driver	5	0	0	5	0	0	1
84174	uc002xfu.2-uc002xfv.2	No driver	4	0	0	4	0	0	1
84174	uc002xfv.2-uc002xfu.2	No driver	4	0	0	4	0	0	1
11099	uc001xwv.3-uc010twc.1	No driver	2	0	0	2	0	0	1
1457	uc002wdx.1-uc002wdy.1	Driver	53	0	0	53	0	0	1
8799	uc001eny.1-uc010oyu.1	No driver	1	0	0	1	0	0	1
6628	uc002wga.1-uc002wfz.1	No driver	16	0	0	16	0	0	1
7037	uc003fwa.3-uc011btr.1	Driver	2	0	0	2	0	0	1
3303	uc003nxj.2-uc003nxi.1	No driver	12	0	0	12	0	0	1
10681	uc002abr.1-uc002abs.1	No driver	10	0	0	10	0	0	1
6915	uc002lyg.1-uc002lye.1	No driver	7	0	0	7	0	0	1
10611	uc003hti.2-uc003htj.2	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
10611	uc003hti.2-uc011cdy.1	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
64223	uc002coz.2-uc002cpb.2	Driver	2	0	0	2	0	0	1
10312	uc001one.2-uc009ysd.2	No driver	3	3	0	0	1	0	0
10312	uc001one.2-uc001oni.2	No driver	3	0	0	3	0	0	1
10312	uc001onh.2-uc009ysd.2	No driver	3	3	0	0	1	0	0
90411	uc002rvk.2-uc002rvl.2	No driver	1	0	0	1	0	0	1
5272	uc003mug.2-uc003muf.2	No driver	1	0	0	1	0	0	1
23410	uc001loj.3-uc010qvn.1	No driver	2	0	0	2	0	0	1
11198	uc001wao.2-uc001wan.2	No driver	3	2	0	1	0.666666666666667	0	0.333333333333333
117157	uc001gbz.1-uc001gca.1	No driver	1	0	0	1	0	0	1
117157	uc001gca.1-uc001gbz.1	No driver	1	0	0	1	0	0	1
5905	uc003azu.2-uc003azr.2	No driver	3	1	0	2	0.333333333333333	0	0.666666666666667
55014	uc004bal.3-uc011lvd.1	No driver	2	2	0	0	1	0	0
6878	uc003utk.2-uc003utg.2	No driver	12	12	0	0	1	0	0
55243	uc001frn.3-uc009wsq.2	No driver	1	0	0	1	0	0	1
10495	uc004evx.2-uc004evv.2	No driver	1	1	0	0	1	0	0
5791	uc001lkd.2-uc009yau.2	No driver	3	0	0	3	0	0	1
7027	uc001vtw.2-uc001vty.3	Driver	8	0	0	8	0	0	1
7027	uc001vtw.2-uc001vtv.2	Driver	8	8	0	0	1	0	0
7027	uc001vtw.2-uc001vtx.2	Driver	8	0	0	8	0	0	1
5055	uc002ljo.2-uc010dqh.2	No driver	1	0	0	1	0	0	1
4173	uc003xqk.1-uc011ldi.1	No driver	7	0	0	7	0	0	1
1452	uc003lqy.1-uc003lqv.1	No driver	8	0	0	8	0	0	1
1452	uc003lqy.1-uc003lqu.2	No driver	8	8	0	0	1	0	0
26234	uc003goc.1-uc010idw.1	No driver	1	0	0	1	0	0	1
376267	uc001xhz.2-uc010aqk.2	No driver	1	1	0	0	1	0	0
5296	uc002nia.1-uc002nib.1	Driver	20	20	0	0	1	0	0
55827	uc001gew.2-uc001gez.2	No driver	1	1	0	0	1	0	0
55827	uc001gey.2-uc001gez.2	No driver	1	1	0	0	1	0	0
3312	uc001pyo.2-uc009zbc.2	Driver	24	0	0	24	0	0	1
6721	uc003bbk.2-uc003bbi.2	No driver	6	0	6	0	0	1	0
6721	uc003bbi.2-uc003bbk.2	No driver	6	6	0	0	1	0	0
347733	uc003mvg.2-uc003mvh.2	No driver	1	0	0	1	0	0	1
3635	uc010zmo.1-uc010zmp.1	No driver	9	0	0	9	0	0	1
29123	uc002fmx.1-uc002fnf.1	No driver	1	1	0	0	1	0	0
29123	uc002fmx.1-uc002fnd.2	No driver	1	1	0	0	1	0	0
2800	uc004bpc.2-uc010mws.2	No driver	1	1	0	0	1	0	0
3300	uc002vkw.1-uc002vky.2	No driver	3	2	1	0	0.666666666666667	0.333333333333333	0
7786	uc001sdm.1-uc001sdn.1	No driver	2	0	0	2	0	0	1
7786	uc001sdn.1-uc001sdm.1	No driver	2	0	0	2	0	0	1
10810	uc001uqw.2-uc001uqv.2	Driver	1	0	0	1	0	0	1
10096	uc002tkx.1-uc010yyd.1	No driver	13	0	0	13	0	0	1
8812	uc001ygi.3-uc001ygg.3	No driver	4	0	0	4	0	0	1
8500	uc001opo.2-uc001opr.2	No driver	2	0	0	2	0	0	1
8500	uc001opo.2-uc001opn.1	No driver	2	0	0	2	0	0	1
8829	uc001iwx.3-uc001iwv.3	No driver	3	0	0	3	0	0	1
8829	uc001iwx.3-uc001iwz.2	No driver	3	0	0	3	0	0	1
8829	uc001iwx.3-uc001iww.3	No driver	3	0	0	3	0	0	1
3183	uc001waf.2-uc010tlr.1	No driver	3	3	0	0	1	0	0
367	uc004dwv.1-uc011mpf.1	Driver	26	6	0	20	0.230769230769231	0	0.769230769230769
367	uc004dwu.1-uc011mpd.1	Driver	26	6	0	20	0.230769230769231	0	0.769230769230769
367	uc004dwv.1-uc011mpd.1	Driver	26	6	0	20	0.230769230769231	0	0.769230769230769
4194	uc001hba.2-uc001hbb.2	Driver	4	1	0	3	0.25	0	0.75
7411	uc004fnc.2-uc004fnd.2	No driver	5	0	0	5	0	0	1
79876	uc003epa.3-uc010htr.2	No driver	1	0	0	1	0	0	1
55869	uc004eau.2-uc011mqe.1	No driver	1	0	0	1	0	0	1
55869	uc004eav.2-uc004eaw.2	No driver	1	1	0	0	1	0	0
84916	uc002ews.3-uc010cfi.2	No driver	1	0	0	1	0	0	1
83933	uc003bkg.2-uc003bke.2	No driver	3	0	0	3	0	0	1
22926	uc001gbr.2-uc001gbs.2	No driver	2	2	0	0	1	0	0
421	uc002zqz.2-uc002zra.2	No driver	1	1	0	0	1	0	0
29941	uc011mbk.1-uc004bvw.2	No driver	2	0	0	2	0	0	1
7324	uc003cch.2-uc003cci.2	No driver	17	0	0	17	0	0	1
3198	uc003sye.2-uc003syd.2	No driver	3	3	0	0	1	0	0
2318	uc003vnz.3-uc003voa.3	No driver	3	0	0	3	0	0	1
2318	uc003voa.3-uc003vnz.3	No driver	3	0	0	3	0	0	1
91653	uc003dzz.2-uc003eac.2	No driver	1	0	0	1	0	0	1
11186	uc003dab.1-uc003daa.1	Driver	6	0	0	6	0	0	1
9133	uc002afz.2-uc010bge.2	No driver	6	0	0	6	0	0	1
898	uc002nso.2-uc002nsp.2	Driver	14	6	0	8	0.428571428571429	0	0.571428571428571
85363	uc001mbm.1-uc001mbl.1	No driver	2	2	0	0	1	0	0
85363	uc001mbm.1-uc001mbn.2	No driver	2	0	0	2	0	0	1
1134	uc002uje.2-uc002ujd.2	No driver	3	0	0	3	0	0	1
2353	uc001xrn.2-uc001xro.2	No driver	22	0	0	22	0	0	1
6857	uc001syv.2-uc001syu.2	No driver	4	0	0	4	0	0	1
923	uc001nqq.2-uc001nqr.2	No driver	1	0	0	1	0	0	1
923	uc001nqq.2-uc001nqt.2	No driver	1	0	0	1	0	0	1
80781	uc002zhg.2-uc002zhj.2	Driver	1	1	0	0	1	0	0
80781	uc002zhg.2-uc002zhk.2	Driver	1	1	0	0	1	0	0
11168	uc003zlw.3-uc003zlz.3	Driver	1	1	0	0	1	0	0
84961	uc002hrt.2-uc010cvu.2	No driver	1	0	0	1	0	0	1
6363	uc003zvn.2-uc010mkf.2	No driver	1	1	0	0	1	0	0
3684	uc002ebq.2-uc002ebr.2	No driver	2	0	0	2	0	0	1
387	uc003cwu.2-uc010hku.2	Driver	44	0	0	44	0	0	1
2997	uc002plp.2-uc010xzy.1	No driver	2	0	0	2	0	0	1
4218	uc002ndn.3-uc002ndo.3	No driver	9	9	0	0	1	0	0
996	uc002ilf.3-uc010wkp.1	Driver	13	0	0	13	0	0	1
996	uc002ild.3-uc010wkp.1	Driver	13	0	0	13	0	0	1
1756	uc004dco.1-uc004dcp.1	Driver	4	0	0	4	0	0	1
10451	uc001dvj.1-uc010ouv.1	No driver	8	0	0	8	0	0	1
7035	uc002upy.2-uc002uqa.2	No driver	2	0	0	2	0	0	1
6602	uc001rvx.3-uc009zlp.2	No driver	2	0	0	2	0	0	1
9097	uc002kkf.1-uc002kkg.1	No driver	16	0	0	16	0	0	1
10014	uc002iff.1-uc002ifg.1	No driver	11	0	0	11	0	0	1
1609	uc003gbw.2-uc010ibn.2	No driver	1	0	0	1	0	0	1
90627	uc001uuw.2-uc001uuu.2	Driver	1	0	0	1	0	0	1
9971	uc001ths.1-uc001thp.1	No driver	3	0	0	3	0	0	1
9125	uc010zkh.1-uc002vih.1	No driver	2	0	0	2	0	0	1
9765	uc003kgq.3-uc003kgt.3	No driver	1	1	0	0	1	0	0
7098	uc003iyq.2-uc003iyr.2	No driver	2	0	0	2	0	0	1
1495	uc003ldh.2-uc003ldl.2	Driver	2	0	0	2	0	0	1
55355	uc010zne.1-uc010znd.1	No driver	1	0	0	1	0	0	1
23113	uc003ouk.2-uc010jyk.2	No driver	1	0	0	1	0	0	1
23113	uc003ouk.2-uc003oun.2	No driver	1	1	0	0	1	0	0
23113	uc003ouk.2-uc003oul.2	No driver	1	0	0	1	0	0	1
8029	uc001ioo.2-uc009xjr.1	No driver	1	0	0	1	0	0	1
53371	uc003hjs.2-uc011cbs.1	No driver	1	0	0	1	0	0	1
6249	uc001uci.1-uc001ucf.1	Driver	2	2	0	0	1	0	0
2261	uc003gdq.3-uc003gds.3	Driver	5	0	0	5	0	0	1
2261	uc003gdu.2-uc003gds.3	Driver	5	0	0	5	0	0	1
5292	uc003onk.2-uc011dtw.1	Driver	6	6	0	0	1	0	0
3553	uc002tii.1-uc002tih.1	No driver	1	0	0	1	0	0	1
9047	uc001fqd.2-uc001fqc.1	No driver	3	0	0	3	0	0	1
7374	uc001toa.1-uc001tnz.1	No driver	1	0	0	1	0	0	1
1838	uc002rgq.2-uc002rgg.2	No driver	1	1	0	0	1	0	0
9156	uc001hzi.2-uc001hzj.2	No driver	1	0	0	1	0	0	1
10565	uc003xxo.1-uc003xxm.1	Driver	1	1	0	0	1	0	0
10755	uc002myt.2-uc002myy.2	No driver	11	0	0	11	0	0	1
2618	uc002yrx.2-uc002ysa.2	No driver	1	0	0	1	0	0	1
1809	uc003lon.1-uc003loo.2	No driver	2	0	0	2	0	0	1
84186	uc003zzq.2-uc011lqh.1	No driver	1	1	0	0	1	0	0
60	uc003sot.3-uc010ksy.2	Driver	19	0	0	19	0	0	1
50619	uc003okk.2-uc010jvs.2	No driver	4	0	0	4	0	0	1
6786	uc001lyv.2-uc009yeg.2	No driver	1	1	0	0	1	0	0
5452	uc002osp.2-uc002osq.2	Driver	3	0	0	3	0	0	1
5571	uc001rsy.2-uc009zlb.2	No driver	7	0	0	7	0	0	1
161	uc009yco.1-uc009ycq.1	No driver	2	0	2	0	0	1	0
2260	uc011lbq.1-uc011lbr.1	Driver	9	9	0	0	1	0	0
2260	uc011lbv.1-uc011lbq.1	Driver	9	0	5	4	0	0.555555555555556	0.444444444444444
2260	uc011lbq.1-uc010lwf.2	Driver	9	9	0	0	1	0	0
3416	uc001kia.2-uc010qnp.1	No driver	2	0	0	2	0	0	1
10544	uc002xbt.2-uc010zuw.1	No driver	1	0	0	1	0	0	1
55198	uc001tlf.1-uc010swt.1	No driver	4	0	0	4	0	0	1
1876	uc002rbh.2-uc002rbi.2	No driver	2	0	0	2	0	0	1
6453	uc002ysy.2-uc010gml.2	Driver	6	6	0	0	1	0	0
8662	uc003slx.2-uc003smb.2	No driver	12	12	0	0	1	0	0
23095	uc001aqv.3-uc001ara.2	No driver	2	0	2	0	0	1	0
23095	uc001aqw.3-uc001ara.2	No driver	2	0	0	2	0	0	1
100	uc002xmj.2-uc010ggt.2	No driver	1	1	0	0	1	0	0
80227	uc001ouk.1-uc001oum.1	No driver	14	0	0	14	0	0	1
80227	uc001ouk.1-uc001oun.1	No driver	14	14	0	0	1	0	0
84128	uc002uql.1-uc002uqo.1	No driver	1	0	0	1	0	0	1
6872	uc004dzt.3-uc004dzu.3	Driver	13	0	0	13	0	0	1
6872	uc004dzt.3-uc004dzv.3	Driver	13	1	0	12	0.0769230769230769	0	0.923076923076923
11180	uc003cvj.2-uc011bby.1	No driver	1	0	0	1	0	0	1
