Cancer	Gene	Symbol	Transcript	TPM	ProteinLength
kirc	57475	PLEKHH1	uc001xjp.1	2.00644425387	229
kirc	57475	PLEKHH1	uc001xjl.1	3.34643119169	1364
kirc	25890	ABI3BP	uc003dum.2	2.9799401191	486
kirc	25890	ABI3BP	uc003duo.2	4.4251798397	998
kirc	146845	WDR16	uc002gly.2	0.0	620
kirc	146845	WDR16	uc002glz.2	0.111451065526	552
kirc	56478	EIF4ENIF1	uc003akw.1	0.16658386241	475
kirc	56478	EIF4ENIF1	uc003aky.1	5.18194409641	665
kirc	56478	EIF4ENIF1	uc003akx.1	0.0	640
kirc	56478	EIF4ENIF1	uc003aky.1	5.18194409641	665
kirc	56478	EIF4ENIF1	uc003aky.1	5.18194409641	665
kirc	56478	EIF4ENIF1	uc003ala.1	13.5844372688	985
kirc	116985	ARAP1	uc009yth.2	7.24411724686	1133
kirc	116985	ARAP1	uc010rre.1	27.0483791475	1194
kirc	50809	HP1BP3	uc010odg.1	1.62017982836	401
kirc	50809	HP1BP3	uc001bdw.1	45.725717607	553
kirc	50809	HP1BP3	uc010odf.1	5.62733520724	212
kirc	50809	HP1BP3	uc010odh.1	42.479561909	515
kirc	50809	HP1BP3	uc010odg.1	1.62017982836	401
kirc	50809	HP1BP3	uc010odh.1	42.479561909	515
kirc	5127	CDK16	uc004dho.2	16.1445281017	496
kirc	5127	CDK16	uc011mli.1	18.1096285546	502
kirc	5127	CDK16	uc011mlj.1	0.975258878729	335
kirc	5127	CDK16	uc011mli.1	18.1096285546	502
kirc	149986	LSM14B	uc010zzz.1	10.6249642373	305
kirc	149986	LSM14B	uc010gjy.1	14.6070801536	385
kirc	22938	SNW1	uc010asu.2	7.28498551118	374
kirc	22938	SNW1	uc001xuf.2	42.3768988728	536
kirc	55108	BSDC1	uc010ohi.1	0.0	335
kirc	55108	BSDC1	uc001bvh.3	52.8934808088	430
kirc	79658	ARHGAP10	uc003ili.2	1.926813021	219
kirc	79658	ARHGAP10	uc003ilf.2	7.76820561337	786
kirc	54953	C1orf27	uc010por.1	0.0	421
kirc	54953	C1orf27	uc001grw.2	17.9374253958	453
kirc	10625	IVNS1ABP	uc001gri.2	6.62329008269	302
kirc	10625	IVNS1ABP	uc001grl.2	187.291633546	642
kirc	10625	IVNS1ABP	uc001grj.2	16.6029754761	302
kirc	10625	IVNS1ABP	uc001grl.2	187.291633546	642
kirc	55749	CCAR1	uc010qjb.1	2.02507340862	0
kirc	55749	CCAR1	uc001joo.2	21.4927111864	1150
kirc	4000	LMNA	uc001fnk.2	0.0	565
kirc	4000	LMNA	uc001fni.2	62.1631031828	664
kirc	342909	ZNF284	uc010ejd.2	0.0	0
kirc	342909	ZNF284	uc002oyg.1	1.22074742033	593
kirc	57698	KIAA1598	uc001lda.1	1.04739710822	0
kirc	57698	KIAA1598	uc009xyw.2	20.7289983678	631
kirc	79796	ALG9	uc001pmb.2	1.95027903832	611
kirc	79796	ALG9	uc009yyh.1	7.24864709611	377
kirc	57102	C12orf4	uc001qmt.2	0.0	552
kirc	57102	C12orf4	uc001qms.2	7.2340987556	552
kirc	653519	GPR89A	uc001eop.2	0.224255968413	153
kirc	653519	GPR89A	uc001eot.2	21.0544649841	455
kirc	653519	GPR89A	uc001eor.2	15.2868307183	379
kirc	653519	GPR89A	uc001eot.2	21.0544649841	455
kirc	151011	SEPT10	uc010fjo.2	1.16053486999	0
kirc	151011	SEPT10	uc002tev.1	15.367507845	257
kirc	151011	SEPT10	uc010fjo.2	1.16053486999	0
kirc	151011	SEPT10	uc002tew.2	31.5487732726	454
kirc	64863	METTL4	uc010dkj.2	0.216850963197	157
kirc	64863	METTL4	uc002klh.3	6.3413215076	472
kirc	2355	FOSL2	uc002rma.2	36.7544535123	326
kirc	2355	FOSL2	uc010ymi.1	71.4630942489	287
kirc	27342	RABGEF1	uc003tvh.2	1.92601797643	491
kirc	27342	RABGEF1	uc010lag.2	14.5773239192	491
kirc	27342	RABGEF1	uc011kee.1	0.0	505
kirc	27342	RABGEF1	uc010lag.2	14.5773239192	491
kirc	728404	AGAP8	uc010qgy.1	0.0	686
kirc	728404	AGAP8	uc001jij.2	0.115206971612	663
kirc	728404	AGAP8	uc001jij.2	0.115206971612	663
kirc	728404	AGAP8	uc010qgy.1	0.0	686
kirc	5255	PHKA1	uc010nll.2	0.0357255072779	255
kirc	5255	PHKA1	uc004eay.3	3.1266075173	1210
kirc	283298	OLFML1	uc010raz.1	0.0	266
kirc	283298	OLFML1	uc001mfi.2	4.83031349852	402
kirc	283298	OLFML1	uc010rba.1	1.8718877732	402
kirc	283298	OLFML1	uc001mfi.2	4.83031349852	402
kirc	7769	ZNF226	uc002oyo.2	1.78963639018	94
kirc	7769	ZNF226	uc002oyn.2	7.96022946023	94
kirc	7769	ZNF226	uc002oyq.2	0.0250149148536	686
kirc	7769	ZNF226	uc002oyn.2	7.96022946023	94
kirc	7769	ZNF226	uc010ejg.2	0.0	94
kirc	7769	ZNF226	uc002oyn.2	7.96022946023	94
kirc	4690	NCK1	uc011bme.1	2.14532224705	313
kirc	4690	NCK1	uc003erh.2	17.9843202674	377
kirc	7156	TOP3A	uc010cpz.1	0.684504724375	453
kirc	7156	TOP3A	uc002gsx.1	6.17950413618	1001
kirc	7156	TOP3A	uc010vxr.1	0.81002940493	531
kirc	7156	TOP3A	uc002gsx.1	6.17950413618	1001
kirc	8934	RAB7L1	uc009xbp.2	10.0534199353	131
kirc	8934	RAB7L1	uc001hde.3	32.9081126481	203
kirc	8934	RAB7L1	uc009xbq.2	1.55083434858	0
kirc	8934	RAB7L1	uc001hde.3	32.9081126481	203
kirc	9853	RUSC2	uc003zwx.3	4.82364772785	1516
kirc	9853	RUSC2	uc003zww.2	12.6058176945	1516
kirc	9853	RUSC2	uc010mkq.2	2.2658032109	0
kirc	9853	RUSC2	uc003zww.2	12.6058176945	1516
kirc	11218	DDX20	uc010owf.1	0.0	586
kirc	11218	DDX20	uc001ebs.2	8.62759800227	824
kirc	64745	METT11D1	uc001vyp.2	3.18934984968	298
kirc	64745	METT11D1	uc001vyn.2	12.6040166907	456
kirc	116461	TSEN15	uc001gqu.3	6.22987951586	129
kirc	116461	TSEN15	uc001gqt.3	11.2521849962	171
kirc	10949	HNRNPA0	uc010jeo.2	1.72644100858	0
kirc	10949	HNRNPA0	uc003lbt.2	80.7472579432	305
kirc	51657	STYXL1	uc003uef.2	0.709878031445	103
kirc	51657	STYXL1	uc003uej.3	16.2636284123	313
kirc	51657	STYXL1	uc003ueh.2	1.47834230355	175
kirc	51657	STYXL1	uc003uej.3	16.2636284123	313
kirc	51657	STYXL1	uc003uef.2	0.709878031445	103
kirc	51657	STYXL1	uc003uek.3	4.6363093136	217
kirc	27285	TEKT2	uc001bzs.2	0.261614208767	336
kirc	27285	TEKT2	uc001bzr.2	1.60895034256	430
kirc	51631	LUC7L2	uc011kqs.1	3.08245036835	389
kirc	51631	LUC7L2	uc003vux.2	51.2030754749	392
kirc	64137	ABCG4	uc001pvs.2	0.0	646
kirc	64137	ABCG4	uc009zar.2	0.215226245586	646
kirc	202018	TAPT1	uc011bxd.1	0.518140365254	0
kirc	202018	TAPT1	uc010ied.1	17.6462210922	567
kirc	202018	TAPT1	uc011bxe.1	1.22836272956	456
kirc	202018	TAPT1	uc010ied.1	17.6462210922	567
kirc	56243	KIAA1217	uc001iry.2	1.09784004443	906
kirc	56243	KIAA1217	uc001iru.3	15.0689322601	1943
kirc	56243	KIAA1217	uc001iry.2	1.09784004443	906
kirc	56243	KIAA1217	uc001irx.2	10.3664900315	1465
kirc	6443	SGCB	uc011bzp.1	1.41150550909	248
kirc	6443	SGCB	uc003gzj.2	45.9262174554	318
kirc	6502	SKP2	uc003jkd.2	0.534239372618	410
kirc	6502	SKP2	uc003jkc.1	3.04861778203	424
kirc	10487	CAP1	uc001cey.3	38.0778074106	475
kirc	10487	CAP1	uc001cfa.3	95.894970242	475
kirc	6877	TAF5	uc010qqq.1	0.0	745
kirc	6877	TAF5	uc001kwv.2	1.7849290331	800
kirc	23170	TTLL12	uc003bdp.2	0.446054558654	179
kirc	23170	TTLL12	uc003bdq.2	17.0857603766	644
kirc	1293	COL6A3	uc002vwj.2	5.94642805978	558
kirc	1293	COL6A3	uc010znj.1	6.73953293594	2570
kirc	159090	FAM122B	uc004ext.2	3.15914952085	170
kirc	159090	FAM122B	uc004exs.2	4.74698857114	248
kirc	144423	GLT1D1	uc001uhy.1	0.0	0
kirc	144423	GLT1D1	uc001uhx.1	0.248487636333	266
kirc	1983	EIF5	uc001ymq.2	3.25177866305	431
kirc	1983	EIF5	uc001yms.2	64.8102896431	431
kirc	22877	MLXIP	uc001ubt.2	5.19352780209	526
kirc	22877	MLXIP	uc001ubq.2	10.1505490653	919
kirc	9924	PAN2	uc001skw.2	3.60865709843	350
kirc	9924	PAN2	uc001sky.2	7.12281450465	1198
kirc	8664	EIF3D	uc011amr.1	63.2289793251	375
kirc	8664	EIF3D	uc003apr.2	115.168352118	548
kirc	3930	LBR	uc001hoz.2	0.755522253729	615
kirc	3930	LBR	uc001hoy.2	26.4106157808	615
kirc	7102	TSPAN7	uc004deh.2	38.4480216465	157
kirc	7102	TSPAN7	uc004deg.3	68.2604217281	249
kirc	316	AOX1	uc010fsu.2	2.99135434033	704
kirc	316	AOX1	uc002uvx.2	32.3476577583	1338
kirc	6938	TCF12	uc010bfs.2	0.0	103
kirc	6938	TCF12	uc002aed.2	22.8213469038	682
kirc	388695	LYSMD1	uc010pcr.1	2.74885650689	179
kirc	388695	LYSMD1	uc001ewy.2	6.53946834882	227
kirc	55975	KLHL7	uc011jyv.1	0.381623575661	316
kirc	55975	KLHL7	uc003svs.3	15.1964308768	586
kirc	3198	HOXA1	uc003syd.2	0.188327336586	137
kirc	3198	HOXA1	uc003sye.2	0.762223343363	335
kirc	79003	MIS12	uc002gce.2	6.92921575165	205
kirc	79003	MIS12	uc002gcd.2	7.60766592801	205
kirc	51474	LIMA1	uc001rwg.3	0.711638073107	457
kirc	51474	LIMA1	uc001rwj.3	48.8114632735	759
kirc	51474	LIMA1	uc001rwi.3	11.5651858698	600
kirc	51474	LIMA1	uc001rwj.3	48.8114632735	759
kirc	23492	CBX7	uc003axc.2	26.4662895306	158
kirc	23492	CBX7	uc003axb.2	31.3025019269	251
kirc	64417	C5orf28	uc003jnx.2	1.42980960228	215
kirc	64417	C5orf28	uc003jny.2	7.62694601418	215
kirc	11321	GPN1	uc010ymb.1	4.60580724205	279
kirc	11321	GPN1	uc010ymc.1	32.2557884864	388
kirc	4771	NF2	uc011akq.1	2.49401532807	252
kirc	4771	NF2	uc003agk.3	7.60366447933	552
kirc	83986	ITFG3	uc002cgh.2	0.0	552
kirc	83986	ITFG3	uc002cgf.2	62.9551045219	552
kirc	9249	DHRS3	uc001aub.2	45.2578372603	217
kirc	9249	DHRS3	uc001auc.2	74.6402544725	302
kirc	9538	EI24	uc010sbf.1	1.52957334394	0
kirc	9538	EI24	uc001qca.2	68.9556781508	339
kirc	10525	HYOU1	uc010ryv.1	0.0	888
kirc	10525	HYOU1	uc001pux.3	29.97867122	999
kirc	6402	SELL	uc010pls.1	0.204984590215	325
kirc	6402	SELL	uc001ggk.2	4.32563577829	372
kirc	1456	CSNK1G3	uc011cwr.1	0.0	348
kirc	1456	CSNK1G3	uc003kto.2	4.32413264235	415
kirc	1456	CSNK1G3	uc011cws.1	0.0	311
kirc	1456	CSNK1G3	uc003kto.2	4.32413264235	415
kirc	51310	SLC22A17	uc010akk.2	0.0	302
kirc	51310	SLC22A17	uc001wjm.2	16.3366113382	520
kirc	128414	NKAIN4	uc010gkd.1	0.0958389184482	177
kirc	128414	NKAIN4	uc002yek.2	4.69919047726	208
kirc	4899	NRF1	uc003vpb.2	0.0	503
kirc	4899	NRF1	uc003voz.2	6.47749680836	503
kirc	4899	NRF1	uc011kpa.1	0.563197388171	342
kirc	4899	NRF1	uc003voz.2	6.47749680836	503
kirc	8323	FZD6	uc011lho.1	0.0	401
kirc	8323	FZD6	uc003ylj.2	26.7086822424	706
kirc	6119	RPA3	uc003sri.2	13.368061552	121
kirc	6119	RPA3	uc003srh.2	20.3019694571	82
kirc	56940	DUSP22	uc003msx.2	8.32423311353	184
kirc	56940	DUSP22	uc003msy.1	17.4685103834	162
kirc	3426	CFI	uc003hzq.2	1.43717812107	380
kirc	3426	CFI	uc003hzr.3	121.243684419	583
kirc	167153	PAPD4	uc003kga.2	4.49912272444	480
kirc	167153	PAPD4	uc010jaf.1	15.5196067162	484
kirc	167153	PAPD4	uc010jae.1	0.0	484
kirc	167153	PAPD4	uc010jaf.1	15.5196067162	484
kirc	26271	FBXO5	uc003qpg.2	0.249658472174	447
kirc	26271	FBXO5	uc003qph.2	3.3525800173	401
kirc	55219	TMEM57	uc009vrv.2	0.0	306
kirc	55219	TMEM57	uc001bkk.2	18.3476827453	664
kirc	27440	CECR5	uc002zmd.2	0.961209853694	234
kirc	27440	CECR5	uc002zmf.2	20.6542847443	423
kirc	10806	SDCCAG8	uc001hzx.2	0.168436705675	446
kirc	10806	SDCCAG8	uc001hzw.2	12.6355916719	713
kirc	10806	SDCCAG8	uc001hzx.2	0.168436705675	446
kirc	10806	SDCCAG8	uc001hzy.1	9.31804656301	138
kirc	27315	PGAP2	uc010qya.1	0.256912393618	0
kirc	27315	PGAP2	uc010qxy.1	6.1497973625	307
kirc	54619	CCNJ	uc001kln.2	0.199833178823	371
kirc	54619	CCNJ	uc010qoq.1	2.80985363604	383
kirc	55012	PPP2R3C	uc001wst.2	0.0983955459708	337
kirc	55012	PPP2R3C	uc001wss.2	11.9609596489	453
kirc	90507	SCRN2	uc002imf.2	16.1207538244	378
kirc	90507	SCRN2	uc002imd.2	21.9810777784	425
kirc	1508	CTSB	uc011kxl.1	0.0	260
kirc	1508	CTSB	uc003wut.1	128.122846851	339
kirc	401944	LDLRAD2	uc001bfg.1	1.36953980268	272
kirc	401944	LDLRAD2	uc001bfh.1	4.9014530438	0
kirc	79725	THAP9	uc003hnv.2	0.271078919222	620
kirc	79725	THAP9	uc003hnt.2	2.69946612975	903
kirc	1687	DFNA5	uc003swz.2	0.718541679932	332
kirc	1687	DFNA5	uc010kus.1	18.584204398	496
kirc	91298	C12orf29	uc001tap.2	5.33071685054	0
kirc	91298	C12orf29	uc001tao.2	8.59998190573	325
kirc	2786	GNG4	uc001hxe.3	0.0	75
kirc	2786	GNG4	uc009xfz.2	0.333637213704	75
kirc	54922	RASIP1	uc002pkh.2	6.30759216736	224
kirc	54922	RASIP1	uc002pki.2	8.00111215136	963
kirc	5426	POLE	uc001ukq.1	2.56085704934	496
kirc	5426	POLE	uc001uks.1	2.59500325232	2286
kirc	5899	RALB	uc002tmm.2	0.0	0
kirc	5899	RALB	uc002tmk.2	67.6367257317	206
kirc	5899	RALB	uc010yys.1	13.547497546	228
kirc	5899	RALB	uc002tmk.2	67.6367257317	206
kirc	83700	JAM3	uc009zcz.1	0.0	304
kirc	83700	JAM3	uc001qhb.1	19.3422677094	355
kirc	29888	STRN4	uc010xyf.1	0.0	0
kirc	29888	STRN4	uc002pfl.2	28.9108129522	753
kirc	23154	NCDN	uc001bzc.2	2.04129267423	712
kirc	23154	NCDN	uc001bzb.2	6.58598468651	729
kirc	9048	ARTN	uc001cks.2	0.0481510905265	220
kirc	9048	ARTN	uc001ckw.2	1.10703043316	237
kirc	9048	ARTN	uc001ckv.2	0.0	228
kirc	9048	ARTN	uc001ckw.2	1.10703043316	237
kirc	171586	ABHD3	uc002ktk.2	0.452371236941	214
kirc	171586	ABHD3	uc002ktl.2	15.4327925663	409
kirc	23142	DCUN1D4	uc003gzf.2	6.62351900982	257
kirc	23142	DCUN1D4	uc003gze.2	11.1073915802	292
kirc	124808	CCDC43	uc010czw.1	0.0	154
kirc	124808	CCDC43	uc002ihc.2	18.9900575717	224
kirc	5429	POLH	uc003ovq.3	3.73219450892	713
kirc	5429	POLH	uc011dvl.1	4.10364739239	0
kirc	5429	POLH	uc010jyu.2	0.0	589
kirc	5429	POLH	uc011dvl.1	4.10364739239	0
kirc	2030	SLC29A1	uc003owy.1	15.19799419	456
kirc	2030	SLC29A1	uc003owu.1	30.712419118	456
kirc	63935	PCIF1	uc002xqu.2	1.32222178331	173
kirc	63935	PCIF1	uc002xqs.2	29.4112525754	704
kirc	10425	ARIH2	uc003cvf.2	2.44272933917	411
kirc	10425	ARIH2	uc003cvc.2	15.6609442636	493
kirc	56114	PCDHGA1	uc003lji.1	0.0	931
kirc	56114	PCDHGA1	uc011dan.1	0.372137598274	822
kirc	94104	GCFC1	uc002yql.2	1.22799883504	426
kirc	94104	GCFC1	uc002yqn.2	5.23043719117	917
kirc	9701	SAPS2	uc003bld.1	2.53847746059	492
kirc	9701	SAPS2	uc003blc.2	19.0638608633	959
kirc	823	CAPN1	uc001odf.1	14.4822562166	714
kirc	823	CAPN1	uc001odg.1	85.9099387322	714
kirc	823	CAPN1	uc010roa.1	0.0	455
kirc	823	CAPN1	uc001odg.1	85.9099387322	714
kirc	100128327	BET3L	uc003pwx.2	0.185289419557	97
kirc	100128327	BET3L	uc003pww.2	0.0	97
kirc	100128327	BET3L	uc003pww.2	0.0	97
kirc	100128327	BET3L	uc003pwx.2	0.185289419557	97
kirc	900	CCNG1	uc011del.1	20.3079329201	159
kirc	900	CCNG1	uc003lzb.2	116.143267215	295
kirc	57506	MAVS	uc002wjx.3	0.902840455883	399
kirc	57506	MAVS	uc002wjw.3	16.8729874042	540
kirc	57506	MAVS	uc002wjy.3	1.39685316828	238
kirc	57506	MAVS	uc002wjw.3	16.8729874042	540
kirc	221002	RASGEF1A	uc001jao.1	0.0	489
kirc	221002	RASGEF1A	uc001jap.1	2.21902202306	481
kirc	347517	RAB41	uc004dyc.2	0.0	222
kirc	347517	RAB41	uc010nkv.2	0.279717879889	211
kirc	79870	BAALC	uc003yld.2	0.125955856168	145
kirc	79870	BAALC	uc003ylg.2	2.58095356155	91
kirc	124583	CANT1	uc002jwl.2	1.33197936176	0
kirc	124583	CANT1	uc002jwj.2	11.7381284083	401
kirc	7993	UBXN8	uc011lbb.1	1.97112717816	0
kirc	7993	UBXN8	uc003xii.2	12.0203979349	269
kirc	999	CDH1	uc010cfg.1	0.113857725024	821
kirc	999	CDH1	uc002ewg.1	117.568884328	882
kirc	10181	RBM5	uc003cyh.2	2.86455400437	272
kirc	10181	RBM5	uc003cyg.2	25.519686039	815
kirc	8899	PRPF4B	uc003mvw.2	0.875417537055	0
kirc	8899	PRPF4B	uc011dhv.1	15.0837466932	0
kirc	130340	AP1S3	uc002vno.2	0.0	0
kirc	130340	AP1S3	uc002vnn.2	9.79974506989	154
kirc	5467	PPARD	uc011dtb.1	0.857648674161	402
kirc	5467	PPARD	uc003okm.2	15.8991813706	441
kirc	5467	PPARD	uc011dtc.1	0.0	343
kirc	5467	PPARD	uc003okm.2	15.8991813706	441
kirc	284217	LAMA1	uc002knk.2	0.447693205208	405
kirc	284217	LAMA1	uc002knm.2	2.86727445184	3075
kirc	29911	HOOK2	uc002mva.2	1.73511732518	164
kirc	29911	HOOK2	uc002muz.2	16.4699846335	717
kirc	23126	POGZ	uc010pdd.1	3.32335356884	901
kirc	23126	POGZ	uc001eyd.1	13.3206954604	1410
kirc	7414	VCL	uc010qkz.1	40.6207023229	327
kirc	7414	VCL	uc001jwe.2	67.2310118282	1066
kirc	10395	DLC1	uc003wwn.2	1.00881531038	498
kirc	10395	DLC1	uc003wwk.1	11.7787121387	1091
kirc	10395	DLC1	uc011kxy.1	0.11583862934	463
kirc	10395	DLC1	uc003wwk.1	11.7787121387	1091
kirc	24140	FTSJ1	uc011mlw.1	0.0	192
kirc	24140	FTSJ1	uc004djo.1	15.671708685	329
kirc	26022	TMEM98	uc002hhr.2	5.36210117951	226
kirc	26022	TMEM98	uc002hhq.2	38.127125641	226
kirc	54995	OXSM	uc011awp.1	2.95915667458	184
kirc	54995	OXSM	uc003cdn.2	13.140458876	459
kirc	56477	CCL28	uc003jns.2	1.52272673022	0
kirc	56477	CCL28	uc010ivn.2	3.99771602535	80
kirc	22832	KIAA1009	uc003pki.3	1.62354765988	789
kirc	22832	KIAA1009	uc010kbp.2	2.309630228	1403
kirc	56647	BCCIP	uc001ljb.3	23.0640903722	314
kirc	56647	BCCIP	uc001ljd.3	23.2142826826	322
kirc	90627	STARD13	uc001uuu.2	0.0	1105
kirc	90627	STARD13	uc001uuw.2	7.4121962636	1113
kirc	90627	STARD13	uc001uuv.2	2.97928789665	995
kirc	90627	STARD13	uc001uuw.2	7.4121962636	1113
kirc	51307	FAM53C	uc011cyr.1	4.99183274641	120
kirc	51307	FAM53C	uc003lcw.2	12.9002986185	392
kirc	116843	C6orf192	uc010kgd.1	0.298615065122	0
kirc	116843	C6orf192	uc003qdw.1	23.6382441655	456
kirc	6294	SAFB	uc010xir.1	5.13994198903	914
kirc	6294	SAFB	uc002mce.3	14.7287812661	916
kirc	6294	SAFB	uc010xiu.1	0.0	716
kirc	6294	SAFB	uc002mcg.2	12.2613261519	917
kirc	163255	ZNF540	uc010efq.2	0.0	628
kirc	163255	ZNF540	uc002ogu.2	3.39347987749	660
kirc	5345	SERPINF2	uc010vqr.1	2.86909610547	427
kirc	5345	SERPINF2	uc002ftk.1	59.9864607879	491
kirc	92667	C20orf72	uc010gcp.2	0.352067633879	0
kirc	92667	C20orf72	uc002wqh.2	13.6998819246	344
kirc	358	AQP1	uc010kwf.1	1.84156464549	186
kirc	358	AQP1	uc003tbv.1	1096.12898581	269
kirc	9631	NUP155	uc003jkt.1	1.33255296383	1332
kirc	9631	NUP155	uc003jku.1	6.81243409676	1391
kirc	79589	RNF128	uc004emk.2	0.731037073314	402
kirc	79589	RNF128	uc004eml.2	35.6709371106	428
kirc	4952	OCRL	uc010nrb.2	10.0094554573	0
kirc	4952	OCRL	uc004eur.2	11.9044999979	893
kirc	55699	IARS2	uc001hmd.2	34.4351071666	348
kirc	55699	IARS2	uc001hmc.2	61.6763341106	1012
kirc	84293	C10orf58	uc001kce.3	0.0	229
kirc	84293	C10orf58	uc001kcc.3	102.723731189	229
kirc	4140	MARK3	uc001ynd.2	0.456414142182	161
kirc	4140	MARK3	uc001ymw.3	18.5118982374	729
kirc	4140	MARK3	uc010tyb.1	8.40272843376	548
kirc	4140	MARK3	uc001ymw.3	18.5118982374	729
kirc	5423	POLB	uc011lcs.1	1.73554032508	181
kirc	5423	POLB	uc003xoz.1	13.873077716	335
kirc	400451	FAM174B	uc002bsl.3	2.73181105216	0
kirc	400451	FAM174B	uc010boe.2	4.16880459002	159
kirc	79140	CCDC28B	uc001buk.2	0.257532589625	241
kirc	79140	CCDC28B	uc001bul.1	5.62002076925	200
kirc	10285	SMNDC1	uc001kzb.2	7.91732063129	159
kirc	10285	SMNDC1	uc001kzc.3	19.2582112693	238
kirc	8550	MAPKAPK5	uc001ttb.2	9.73421567858	406
kirc	8550	MAPKAPK5	uc001tsz.2	12.7216543487	471
kirc	8550	MAPKAPK5	uc001tta.2	0.0	473
kirc	8550	MAPKAPK5	uc001ttb.2	9.73421567858	406
kirc	57611	ISLR2	uc002axe.2	0.0	745
kirc	57611	ISLR2	uc010bjg.2	0.310057188551	745
kirc	57611	ISLR2	uc010bjf.2	0.0	745
kirc	57611	ISLR2	uc010bjg.2	0.310057188551	745
kirc	64062	RBM26	uc001vkx.2	0.917449492025	719
kirc	64062	RBM26	uc001vla.2	10.3062207953	983
kirc	83878	USHBP1	uc002nfr.1	0.570833079783	329
kirc	83878	USHBP1	uc002nfs.1	3.26460541849	703
kirc	29116	MYLIP	uc003nbr.2	0.670606035168	264
kirc	29116	MYLIP	uc003nbq.2	29.2328847751	445
kirc	55757	UGGT2	uc001vms.2	3.68633136541	236
kirc	55757	UGGT2	uc001vmt.2	6.32736824223	1516
kirc	205564	SENP5	uc011bty.1	1.26807879103	709
kirc	205564	SENP5	uc003fwz.3	5.69823966005	755
kirc	2242	FES	uc002bpy.2	0.671127588758	764
kirc	2242	FES	uc002bpv.2	6.17349952208	822
kirc	90333	ZNF468	uc002qaf.2	5.6409515908	522
kirc	90333	ZNF468	uc002qae.2	6.73630917388	469
kirc	28969	BZW2	uc003stp.2	0.0	267
kirc	28969	BZW2	uc003stj.2	24.2022052782	419
kirc	192683	SCAMP5	uc010uly.1	13.6430684081	164
kirc	192683	SCAMP5	uc002azk.1	16.4187982793	235
kirc	28962	OSTM1	uc003pse.1	0.326865733408	0
kirc	28962	OSTM1	uc003psd.2	17.3445996296	334
kirc	3801	KIFC3	uc010vhw.1	15.4691684295	724
kirc	3801	KIFC3	uc010vhz.1	24.1533869806	848
kirc	89845	ABCC10	uc010jyo.1	0.358929237777	598
kirc	89845	ABCC10	uc003ouy.1	4.4454494459	1492
kirc	1901	S1PR1	uc009weg.2	16.1019325146	382
kirc	1901	S1PR1	uc001dud.2	18.37427604	382
kirc	23034	SAMD4A	uc001xbg.2	0.50632366719	345
kirc	23034	SAMD4A	uc001xbb.2	2.32182575208	717
kirc	23034	SAMD4A	uc001xbg.2	0.50632366719	345
kirc	23034	SAMD4A	uc001xbc.2	3.48232594113	629
kirc	116835	HSPA12B	uc002wje.2	0.425322653843	599
kirc	116835	HSPA12B	uc002wjd.2	8.64980222987	686
kirc	116835	HSPA12B	uc010zqj.1	0.157375826921	520
kirc	116835	HSPA12B	uc002wjd.2	8.64980222987	686
kirc	2040	STOM	uc004bli.2	0.0	123
kirc	2040	STOM	uc004blh.2	164.55193054	288
kirc	122553	TRAPPC6B	uc010tqd.1	0.0	96
kirc	122553	TRAPPC6B	uc001wut.1	11.4140774348	158
kirc	79892	C10orf119	uc001leq.1	3.31554346972	467
kirc	79892	C10orf119	uc001ler.2	20.7391730103	642
kirc	54809	SAMD9	uc003umg.2	1.41658756911	1589
kirc	54809	SAMD9	uc003umf.2	5.39876102322	1589
kirc	4300	MLLT3	uc011lnf.1	3.03586892899	565
kirc	4300	MLLT3	uc003zoe.2	8.90645428555	568
kirc	57171	DOLPP1	uc004bxf.2	1.86226076426	117
kirc	57171	DOLPP1	uc004bxc.2	7.37856968301	238
kirc	4171	MCM2	uc010hsl.2	0.0	0
kirc	4171	MCM2	uc003ejp.2	7.90885094562	904
kirc	56890	MDM1	uc009zqv.1	0.0	434
kirc	56890	MDM1	uc001stz.2	2.72977169099	714
kirc	11179	ZNF277	uc003vgg.2	0.948142751215	275
kirc	11179	ZNF277	uc003vge.2	15.5106362692	450
kirc	378805	FLJ43663	uc011kpk.1	0.0936724361659	0
kirc	378805	FLJ43663	uc003vqo.1	1.18031381241	0
kirc	378805	FLJ43663	uc011kpk.1	0.0936724361659	0
kirc	378805	FLJ43663	uc003vqp.2	2.14550079248	0
kirc	57476	GRAMD1B	uc001pyy.2	0.430661363453	425
kirc	57476	GRAMD1B	uc010rzx.1	2.94655014066	698
kirc	282809	POC1B	uc009zsq.2	0.0458450479594	0
kirc	282809	POC1B	uc001tbc.2	8.83351789312	478
kirc	282809	POC1B	uc010sun.1	3.29849401203	0
kirc	282809	POC1B	uc001tbc.2	8.83351789312	478
kirc	284184	C17orf89	uc002jzx.2	9.64327348585	74
kirc	284184	C17orf89	uc010dib.1	32.9958910285	0
kirc	80856	KIAA1715	uc002ukd.1	0.0243648883486	305
kirc	80856	KIAA1715	uc002ukc.1	8.41537292243	428
kirc	80856	KIAA1715	uc010fqw.1	0.0	494
kirc	80856	KIAA1715	uc002ukc.1	8.41537292243	428
kirc	217	ALDH2	uc009zvy.2	0.0	441
kirc	217	ALDH2	uc001tst.2	252.466822387	517
kirc	217	ALDH2	uc010syi.1	4.05817137858	470
kirc	217	ALDH2	uc001tst.2	252.466822387	517
kirc	57502	NLGN4X	uc004crr.2	0.0	816
