GeneId	Symbol	Normal_transcript	Tumor_transcript	AffectingMutatedFeature
10077	TSPAN32	uc001lvx.1	uc001lwb.1	0
10077	TSPAN32	uc001lwb.1	uc009ydl.1	0
84164	ASCC2	uc003ags.2	uc003agr.2	0
26049	FAM169A	uc003kdm.2	uc003kdl.2	0
6855	SYP	uc011mmz.1	uc004dmz.1	0
6850	SYK	uc004ara.2	uc004aqy.2	0
6850	SYK	uc011ltr.1	uc004arc.2	0
149420	PDIK1L	uc009vsb.2	uc001blj.3	0
51466	EVL	uc001ygu.2	uc001ygv.2	0
6707	SPRR3	uc001fax.3	uc001fay.2	0
6000	RGS7	uc001hyt.2	uc010pyi.1	1
9097	USP14	uc010wyr.1	uc002kkf.1	0
60684	C4orf41	uc003ivx.2	uc003ivw.2	0
60684	C4orf41	uc003ivy.2	uc003ivx.2	0
10277	UBE4B	uc001aqu.2	uc001aqr.3	0
84900	RNFT2	uc001twd.2	uc001twc.3	0
5324	PLAG1	uc003xsq.3	uc010lyj.2	0
5324	PLAG1	uc010lyi.2	uc010lyj.2	0
153657	TTC23L	uc003jiv.2	uc010iut.1	0
1390	CREM	uc001iyd.2	uc001ixx.2	0
80128	TRIM46	uc001fhs.1	uc001fhu.1	0
116835	HSPA12B	uc010zqi.1	uc010zqj.1	0
1740	DLG2	uc010rsw.1	uc001pam.1	0
272	AMPD3	uc009yfy.2	uc001mip.1	0
4646	MYO6	uc003pij.1	uc003pig.1	1
57475	PLEKHH1	uc010tsx.1	uc001xjm.1	0
9254	CACNA2D2	uc003dap.2	uc003daq.2	0
55291	SAPS3	uc001onw.2	uc001onx.2	0
133690	CAPSL	uc003jju.1	uc003jjt.1	0
138046	RALYL	uc003ycu.3	uc003ycv.3	0
1375	CPT1B	uc011asa.1	uc003bmo.2	0
129450	C2orf60	uc010fss.2	uc002uvj.3	0
55626	AMBRA1	uc001ncw.2	uc001ncx.2	0
389072	PLEKHM3	uc010fum.2	uc002vcl.2	0
23650	TRIM29	uc010rzi.1	uc001pwz.2	0
395	ARHGAP6	uc010neb.1	uc004cun.1	0
159091	FAM122C	uc004exx.2	uc004exz.1	0
11016	ATF7	uc001seb.3	uc001sdz.2	0
55832	CAND1	uc001sto.2	uc001stn.2	0
54413	NLGN3	uc004dze.2	uc004dzc.2	0
55830	GLT8D1	uc003dfo.1	uc003dfm.2	0
6815	STYX	uc010tqy.1	uc001xaa.2	0
147991	DPY19L3	uc002ntj.1	uc002nth.1	0
253260	RICTOR	uc003jlo.2	uc003jlp.2	0
149465	WDR65	uc001cip.1	uc010ojz.1	0
695	BTK	uc004ehh.1	uc010nno.2	0
79707	NOL9	uc001ans.2	uc010nzs.1	0
79705	LRRK1	uc002bwr.2	uc002bws.2	1
89790	SIGLEC10	uc010ycy.1	uc002pwq.2	1
9524	TECR	uc002mzc.2	uc002mzf.1	0
124935	SLC43A2	uc002fsv.2	uc002fsu.2	0
9960	USP3	uc002amh.2	uc002amg.2	0
55814	BDP1	uc003kbo.2	uc003kbp.1	0
9503	XAGE1D	uc004dqf.2	uc004dqg.2	0
10768	AHCYL1	uc010ovw.1	uc001dyx.2	0
285172	FAM126B	uc002uwu.2	uc002uws.3	0
89944	GLB1L2	uc001qhp.2	uc009zdg.1	0
203238	C9orf93	uc003zmd.2	uc003zmf.1	0
10188	TNK2	uc010hzw.1	uc003fvs.1	0
1159	CKMT1B	uc001zsd.3	uc010udx.1	0
29121	CLEC2D	uc009zgu.1	uc001qwh.1	0
92249	LOC92249	uc004dvi.2	uc004dvg.2	0
260425	MAGI3	uc009wgo.2	uc001edk.2	0
127534	GJB4	uc001bxv.1	uc001bxw.3	0
65061	CDK15	uc010ftn.1	uc002uyt.2	0
100128782	C9orf130	uc004avp.3	uc004avs.2	0
4291	MLF1	uc003fcb.2	uc003fbz.2	0
23380	SRGAP2	uc010pru.1	uc001hdy.2	0
3516	RBPJ	uc003gry.1	uc003grz.1	0
55646	LYAR	uc011bvy.1	uc003ght.2	0
56848	SPHK2	uc002pjw.2	uc002pjs.2	0
4603	MYBL1	uc003xwj.2	uc003xwl.2	0
146664	MGAT5B	uc002jth.2	uc002jtj.2	0
83849	SYT15	uc001jeb.2	uc001jea.2	0
7940	LST1	uc010jst.1	uc003nuu.2	0
9743	ARHGAP32	uc009zcp.2	uc001qez.2	0
64850	AGXT2L1	uc011cfn.1	uc003hzc.2	0
146849	CCDC42	uc002gln.2	uc002glo.2	0
132864	CPEB2	uc003gnj.1	uc003gnl.1	0
91452	ACBD5	uc001ito.2	uc010qdm.1	0
8732	RNGTT	uc003pms.2	uc003pmr.2	0
5672	PSG4	uc002ovy.2	uc002owa.2	1
23247	KIAA0556	uc010vco.1	uc002dow.2	0
6432	SFRS7	uc002rra.2	uc002rqz.2	0
3082	HGF	uc003uhm.2	uc003uhl.2	1
55785	FGD6	uc009zsx.2	uc001tdp.3	0
140876	FAM65C	uc010zyt.1	uc010zyu.1	0
157922	CAMSAP1	uc004cgq.3	uc004cgr.3	0
9381	OTOF	uc002rhj.2	uc010yla.1	0
1139	CHRNA7	uc010baf.2	uc010bae.1	1
26998	FETUB	uc010hys.2	uc010hyr.2	0
7140	TNNT3	uc001lur.2	uc010qxg.1	0
8500	PPFIA1	uc001opr.2	uc001opn.1	0
79573	TTC13	uc009xfi.2	uc001huf.3	0
79574	EPS8L3	uc001dyr.1	uc009wfn.1	0
221336	BEND6	uc003pdi.3	uc010kab.2	0
1288	COL4A6	uc011msn.1	uc004eny.2	1
4763	NF1	uc002hge.1	uc010csn.1	0
5803	PTPRZ1	uc011knt.1	uc003vjz.2	1
79998	ANKRD53	uc002shl.3	uc002shk.3	0
116988	AGAP3	uc003wjg.1	uc010lpy.1	0
140462	ASB9	uc004cwk.2	uc004cwl.2	0
10533	ATG7	uc003bwc.2	uc011aum.1	0
9711	KIAA0226	uc003fyc.2	uc003fyd.3	0
835	CASP2	uc011ktb.1	uc003wco.2	0
84735	CNDP1	uc002lls.2	uc002llq.2	0
7270	TTF1	uc004cbl.2	uc011mcp.1	0
91433	RCCD1	uc010bob.2	uc002bqk.2	0
79741	C10orf68	uc001iwl.1	uc001iwn.3	0
1583	CYP11A1	uc010bjo.1	uc010bjm.1	0
170392	OIT3	uc001jte.1	uc009xqs.1	1
5650	KLK7	uc002puo.2	uc002pup.2	0
23224	SYNE2	uc001xgt.2	uc001xgn.2	1
7772	ZNF229	uc010ejl.1	uc010ejk.1	0
3910	LAMA4	uc010kdz.1	uc003pvt.2	1
30	ACAA1	uc010hgy.2	uc003cht.2	0
917	CD3G	uc001psu.2	uc009zaa.1	0
64218	SEMA4A	uc001fnl.2	uc001fnm.2	0
285755	PPIL6	uc010kdo.2	uc003ptg.3	0
129293	C2orf89	uc010fgc.1	uc002sov.2	0
155400	NSUN5P1	uc003udf.1	uc003udh.1	0
637	BID	uc002zne.1	uc002znc.1	0
1441	CSF3R	uc001cau.1	uc001caw.1	1
26232	FBXO2	uc001asj.2	uc009vna.2	0
64770	CCDC14	uc003egv.3	uc011bjx.1	0
51168	MYO15A	uc010vxj.1	uc002gsl.2	0
6910	TBX5	uc001tvq.2	uc001tvo.2	0
57572	DOCK6	uc002mqr.3	uc002mqs.3	0
57579	FAM135A	uc003pfp.2	uc003pfk.2	0
79364	ZXDC	uc010hsh.2	uc003eiv.2	0
9487	PIGL	uc010vwd.1	uc002gpv.2	0
197342	EME2	uc002cmq.1	uc010brw.1	0
81605	URM1	uc004buv.2	uc004buw.2	0
11183	MAP4K5	uc001wya.2	uc010anv.1	0
79760	GEMIN7	uc002pap.1	uc002paq.1	0
83998	REG4	uc001eif.2	uc001eig.2	0
27040	LAT	uc002dsc.2	uc002dsb.2	0
374393	FAM111B	uc010rko.1	uc001nnm.2	0
6717	SRI	uc003ujr.1	uc003ujq.1	0
6710	SPTB	uc001xhr.2	uc010aqi.2	1
9904	RBM19	uc009zwi.2	uc001tvn.3	0
221016	CCDC7	uc001iwj.2	uc009xly.1	0
145282	MIPOL1	uc001wuc.2	uc010amt.2	0
4040	LRP6	uc001rah.3	uc010shl.1	1
10479	SLC9A6	uc004ezj.2	uc004ezk.2	0
5414	SEPT4	uc010dcy.1	uc002iwm.1	0
6733	SRPK2	uc003vct.2	uc003vcv.2	0
5413	SEPT5	uc002zpw.1	uc002zpv.1	0
57451	ODZ2	uc010jje.2	uc003lzr.3	1
84986	ARHGAP19	uc001kna.2	uc001knb.2	0
728798	FRMPD2L1	uc001jfz.3	uc001jgf.2	0
1401	CRP	uc001fty.1	uc001ftx.1	1
89782	LMLN	uc010ias.2	uc011buo.1	0
318	NUDT2	uc003zub.2	uc003zud.2	0
11200	CHEK2	uc003ads.1	uc003adt.1	0
51360	MBTPS2	uc010nfr.2	uc004dae.2	0
64753	CCDC136	uc003vnx.1	uc003vnv.1	0
27253	PCDH17	uc001vhr.1	uc010aec.1	1
10718	NRG3	uc001kcr.2	uc010qlz.1	1
51182	HSPA14	uc001ind.2	uc001inf.2	0
54986	ULK4	uc003ckv.3	uc003ckx.1	0
166614	DCLK2	uc003iln.3	uc003ilo.3	0
166348	KBTBD12	uc010hsr.2	uc010hsq.2	0
57553	MICAL3	uc010gre.1	uc002znm.2	0
7298	TYMS	uc010dkc.1	uc010dka.1	0
10317	B3GALT5	uc002yyf.1	uc002yyb.1	1
22828	RBM16	uc003qqa.2	uc003qpz.2	0
7700	ZNF141	uc003gab.2	uc003gaa.2	0
6296	ACSM3	uc002dhq.2	uc010vba.1	0
26121	PRPF31	uc010yek.1	uc002qdh.2	0
10579	TACC2	uc009xzx.2	uc001lfy.2	0
79846	C7orf63	uc011khj.1	uc010lep.2	0
22953	P2RX2	uc001ukn.1	uc001uko.1	0
2035	EPB41	uc001brk.2	uc001brh.1	0
5209	PFKFB3	uc001ijd.2	uc010qaw.1	0
152992	C4orf23	uc003glf.1	uc003gli.1	0
11193	WBP4	uc010tfd.1	uc001uxt.2	0
11196	SEC23IP	uc009xzk.1	uc001leu.1	0
3040	HBA2	uc002cfv.3	uc002cfw.2	0
440078	FAM66C	uc001quf.3	uc009zgc.2	0
6391	SDHC	uc001gah.2	uc001gaj.2	0
8681	JMJD7-PLA2G4B	uc010bco.2	uc001zoq.3	0
50805	IRX4	uc011cmf.1	uc003jcz.2	0
55729	ATF7IP	uc001rca.2	uc001rbw.2	0
4063	LY9	uc001fwy.1	uc001fwt.2	1
4067	LYN	uc003xsl.3	uc003xsk.3	0
4068	SH2D1A	uc004euh.3	uc004euf.3	0
3603	IL16	uc010unq.1	uc002bgl.1	0
3601	IL15RA	uc001iix.2	uc001iiv.2	1
90407	TMEM41A	uc003fpk.2	uc003fpj.2	0
953	ENTPD1	uc010qoj.1	uc001kle.1	0
956	ENTPD3	uc010hhy.2	uc003ckd.3	0
10451	VAV3	uc001dvj.1	uc010oux.1	0
10103	TSPAN1	uc009vyd.1	uc001cpd.2	0
55727	BTBD7	uc010two.1	uc001ybr.2	0
23517	SKIV2L2	uc011cqi.1	uc003jpy.3	0
1663	DDX11	uc001rjt.1	uc001rjw.1	0
2824	GPM6B	uc004cvw.2	uc011min.1	0
1540	CYLD	uc002egr.1	uc010cbs.1	0
79595	SAP130	uc010fmd.2	uc002tpo.2	0
51347	TAOK3	uc001twv.2	uc001twx.2	0
23432	GPR161	uc001gfb.2	uc001gfd.2	0
92822	ZNF276	uc010cit.1	uc002fot.3	0
4688	NCF2	uc010pod.1	uc001gqk.3	0
166824	RASSF6	uc003hhd.1	uc003hhc.1	0
57532	NUFIP2	uc002hdx.3	uc002hdy.3	0
3417	IDH1	uc002vct.2	uc002vcu.2	0
22932	POMZP3	uc003uft.2	uc011kgm.1	1
22937	SCAP	uc003crg.2	uc003crh.1	0
3418	IDH2	uc010uqb.1	uc002box.2	0
56952	PRTFDC1	uc001ise.1	uc001isf.1	0
2012	EMP1	uc009zhy.2	uc001rbr.2	0
54456	MOV10L1	uc003bjm.1	uc010hao.1	0
27436	EML4	uc010ynv.1	uc002rsi.2	0
284459	HKR1	uc010xtp.1	uc002ofy.2	0
9807	IP6K1	uc011bcv.1	uc003cxm.1	0
79674	VEPH1	uc003fbj.1	uc003fbk.1	0
6929	TCF3	uc002lto.2	uc002ltr.2	0
126520	PLK5P	uc002ltf.2	uc002ltg.1	0
728613	LOC728613	uc003jcu.2	uc010ith.1	0
51596	CUTA	uc003oen.1	uc003oel.1	0
943	TNFRSF8	uc001atr.2	uc010obc.1	0
51088	KLHL5	uc003gtq.2	uc003gtp.2	0
81794	ADAMTS10	uc002mkk.1	uc002mkj.1	1
57703	CWC22	uc002uno.2	uc002unp.2	0
80223	RAB11FIP1	uc010lvz.1	uc003xkn.1	0
80227	PAAF1	uc001ouk.1	uc009ytx.1	0
6445	SGCG	uc009zzv.2	uc001uom.2	0
6311	ATXN2	uc001tsh.2	uc001tsg.2	0
139716	GAB3	uc004fmk.1	uc010nve.1	0
1028	CDKN1C	uc001lws.3	uc001lwr.3	0
149095	DCST1	uc010per.1	uc010pes.1	0
1649	DDIT3	uc009zps.2	uc001soi.2	0
578	BAK1	uc003oes.2	uc003oet.2	0
2806	GOT2	uc010vim.1	uc002eof.1	0
5431	POLR2B	uc003hcm.1	uc003hcl.1	0
51411	BIN2	uc009zlz.2	uc001ryg.2	0
283450	C12orf51	uc001ttt.3	uc001ttr.1	0
139728	PNCK	uc004fia.2	uc011myt.1	0
354	KLK3	uc002ptr.1	uc002pts.1	1
10385	BTN2A2	uc003nht.2	uc003nhq.2	0
283849	EXOC3L	uc002erv.1	uc002erx.1	0
283848	CES8	uc002eqw.2	uc010viy.1	1
401474	SAMD12	uc010mdb.1	uc003yom.2	0
200403	VWA3B	uc002sys.2	uc002syj.2	0
22913	RALY	uc002xab.2	uc002xac.2	0
79800	ALS2CR8	uc010zia.1	uc002uzo.2	0
54545	MTMR12	uc010iul.2	uc003jhq.2	0
23583	SMUG1	uc001sfd.3	uc001sfb.3	0
51542	VPS54	uc002scq.2	uc002scp.2	0
91782	CHMP7	uc003xdd.2	uc003xdc.2	0
6945	MLX	uc002iah.2	uc002iaf.2	0
114819	CROCCL2	uc001ayt.2	uc001ays.2	0
144245	ALG10B	uc010skk.1	uc001rln.3	0
26130	GAPVD1	uc004bpt.2	uc004bpr.2	0
4026	LPP	uc011bsj.1	uc003frs.1	0
53354	PANK1	uc001kgp.1	uc001kgn.1	1
80204	FBXO11	uc010fbk.2	uc002rwf.2	0
200894	ARL13B	uc003drd.2	uc003dre.2	0
64927	TTC23	uc002bux.2	uc010bor.2	0
10142	AKAP9	uc003ulj.2	uc003ule.2	0
10144	FAM13A	uc003hsb.1	uc003hsj.2	0
23619	ZIM2	uc010ygq.1	uc002qnq.2	0
727957	HEATR7A	uc010mft.2	uc003zbh.3	0
3831	KLC1	uc001ynq.1	uc001ynr.1	0
401124	DTHD1	uc011bxy.1	uc003gsv.2	0
6141	RPL18	uc002pjq.1	uc002pjp.1	0
64849	SLC13A3	uc010ghm.1	uc002xsi.3	0
64840	PORCN	uc004dju.1	uc004djs.1	0
79822	ARHGAP28	uc002kne.2	uc002knf.2	0
4820	NKTR	uc011azp.1	uc003clo.2	0
9409	PEX16	uc001nbu.2	uc001nbt.2	0
54566	EPB41L4B	uc004bea.2	uc004bdz.1	0
10084	PQBP1	uc004dlf.2	uc004dle.2	0
375449	MAST4	uc010ixa.2	uc003juv.2	0
57223	SMEK2	uc002rzd.2	uc002rze.2	0
118491	TTC18	uc001jty.2	uc009xrd.1	0
55743	CHFR	uc010tbs.1	uc001ule.2	0
124602	KIF19	uc002jkm.3	uc002jkl.2	0
8405	SPOP	uc002ipg.2	uc002ipe.2	0
80055	PGAP1	uc010zgv.1	uc002utx.2	0
84074	QRICH2	uc002jrd.1	uc010dgw.1	0
219681	ARMC3	uc010qcv.1	uc010qcw.1	0
79027	ZNF655	uc003urh.2	uc010lgb.2	0
7594	ZNF43	uc002nqk.2	uc002nql.2	0
55803	ADAP2	uc010csl.2	uc010csk.2	0
51455	REV1	uc002tac.2	uc002tad.2	0
25961	NUDT13	uc001jtk.2	uc001jtl.2	0
79767	ELMO3	uc002esc.2	uc002esa.2	0
144983	HNRNPA1L2	uc001vgz.1	uc001vgy.1	0
65992	DDRGK1	uc010gaw.2	uc002wic.2	0
10999	SLC27A4	uc004buu.2	uc004but.2	0
56683	C21orf59	uc002yqb.3	uc002yqa.3	0
2210	FCGR1B	uc001eip.2	uc009whr.2	0
2218	FKTN	uc004bcs.2	uc004bcr.2	0
201294	UNC13D	uc002jpp.2	uc010wsk.1	0
1977	EIF4E	uc011cea.1	uc011cec.1	0
5288	PIK3C2G	uc010sib.1	uc010sic.1	0
7305	TYROBP	uc002ocn.2	uc002ocm.2	0
10245	TIMM17B	uc004dlc.1	uc004dla.1	0
10208	USPL1	uc001ute.1	uc001utc.2	0
574028	CLLU1	uc001tce.1	uc001tcd.2	0
2982	GUCY1A3	uc003iox.2	uc003ipb.2	0
80221	ACSF2	uc010wml.1	uc010dbt.1	0
11006	LILRB4	uc010eru.2	uc002qgq.2	0
151174	LOC151174	uc002vxy.2	uc002vxx.3	0
55010	C12orf48	uc001tjj.2	uc001tjd.2	0
91523	FAM113B	uc001rpq.2	uc001rpn.2	0
9103	FCGR2C	uc001gav.2	uc009wuk.2	1
60312	AFAP1	uc003gkg.1	uc011bwk.1	0
51385	ZNF589	uc011bbg.1	uc003csn.2	0
4916	NTRK3	uc002bmg.2	uc002bmh.2	0
8987	STBD1	uc011cbw.1	uc011cbv.1	0
1838	DTNB	uc002rgi.2	uc002rgq.2	0
56899	ANKS1B	uc001tgm.1	uc009ztt.1	0
56898	BDH2	uc003hxa.2	uc003hwz.2	0
4983	OPHN1	uc004dwx.2	uc010nku.1	0
7253	TSHR	uc001xvd.1	uc010tvs.1	1
1959	EGR2	uc010qio.1	uc001jmi.2	0
5495	PPM1B	uc002rtx.2	uc002rtw.2	0
4317	MMP8	uc010rut.1	uc001phe.2	1
8795	TNFRSF10B	uc003xcu.2	uc003xcv.2	0
8476	CDC42BPA	uc001hqp.2	uc001hqr.2	0
8473	OGT	uc004ead.2	uc011mpw.1	0
55209	SETD5	uc003brv.2	uc003brx.2	0
55205	ZNF532	uc002lhr.2	uc010xeg.1	0
64806	IL25	uc001wjr.2	uc001wjq.2	0
93550	ANUBL1	uc001jcl.3	uc001jcq.2	0
388152	LOC388152	uc010bmv.2	uc002bka.3	0
5498	PPOX	uc001fym.2	uc001fyj.2	0
51652	VPS24	uc002srl.2	uc002srj.2	0
10229	COQ7	uc002dfr.2	uc002dfs.2	0
7592	ZNF41	uc004dhy.3	uc004dhx.3	0
7799	PRDM2	uc001avj.2	uc001avk.2	0
375133	PI4KAP2	uc011aif.1	uc002zux.2	0
8661	EIF3A	uc010qsu.1	uc001ldu.2	0
11326	VSIG4	uc004dwl.2	uc004dwh.2	1
340267	COL28A1	uc003src.1	uc003srd.2	1
127343	DMBX1	uc001cpx.2	uc001cpw.2	0
4051	CYP4F3	uc002nbj.2	uc010xok.1	0
410	ARSA	uc010hbf.2	uc003bnc.3	0
55692	LUC7L	uc002cgb.1	uc002cgc.1	0
7803	PTP4A1	uc003pek.2	uc003pel.2	0
441108	C5orf56	uc003kwz.1	uc003kwy.1	0
353497	POLN	uc011bvi.1	uc003ger.2	0
120526	DNAJC24	uc009yjm.2	uc001msx.2	0
79966	SCD5	uc003hna.2	uc003hnc.2	0
79962	DNAJC22	uc001rub.2	uc001rua.2	0
220965	FAM13C	uc001jkn.2	uc010qid.1	0
84293	C10orf58	uc001kce.3	uc001kcd.3	0
53335	BCL11A	uc002sae.1	uc010fcg.2	0
112885	PHF21B	uc003bfn.2	uc011aql.1	0
6886	TAL1	uc001cqy.2	uc001crb.1	1
124401	ANKS3	uc002cxh.1	uc010uxr.1	0
604	BCL6	uc003frp.3	uc003frq.1	0
30817	EMR2	uc002mzt.1	uc010xnx.1	1
126205	NLRP8	uc002qmh.2	uc010etg.2	0
55238	SLC38A7	uc002eob.1	uc002eod.1	0
9839	ZEB2	uc010fnq.1	uc002twa.2	0
114770	PGLYRP2	uc002nbg.3	uc002nbf.3	0
5910	RAP1GDS1	uc003hty.3	uc003htu.2	0
148268	ZNF570	uc010xtr.1	uc002ogk.1	0
57592	ZNF687	uc001exq.2	uc009wmo.2	0
152789	JAKMIP1	uc003giu.3	uc011bwc.1	0
80195	C10orf57	uc001kbo.3	uc010qlw.1	0
54819	ZCCHC10	uc011cxl.1	uc003kyi.2	0
54811	ZNF562	uc002mly.2	uc010xku.1	0
22881	ANKRD6	uc010kcd.2	uc003pnh.3	0
5884	RAD17	uc003jwo.2	uc003jwn.2	0
284252	KCTD1	uc010xbj.1	uc010xbk.1	1
55054	ATG16L1	uc002vty.2	uc002vua.2	0
221120	ALKBH3	uc001mxs.2	uc009ykp.2	0
10870	HCST	uc002ock.1	uc002ocl.1	0
152330	CNTN4	uc003bpe.2	uc003bpf.2	0
100125556	LOC100125556	uc003eid.3	uc003eie.3	0
79949	C10orf81	uc001lar.1	uc001las.1	0
79947	DHDDS	uc001bmk.2	uc001bml.2	0
2118	ETV4	uc002idy.1	uc010wii.1	0
2113	ETS1	uc009zch.2	uc010sbs.1	0
54480	CHPF2	uc003wjq.1	uc003wjr.1	0
440253	WHAMML2	uc001zci.1	uc010azi.1	0
143903	LAYN	uc010rwh.1	uc001pls.1	1
883	CCBL1	uc004bwj.2	uc011mbl.1	0
80312	TET1	uc009xpw.1	uc001jok.3	0
665	BNIP3L	uc010luh.1	uc003xex.1	0
662	BNIP1	uc003mcj.3	uc003mci.3	0
283149	BCL9L	uc009zal.2	uc001pug.2	0
8788	DLK1	uc001yhs.3	uc001yhu.3	0
30835	CD209	uc010dvr.2	uc002mhw.2	0
114971	PTPMT1	uc001nfs.3	uc001nfv.3	0
4123	MAN2C1	uc002bah.2	uc002baf.2	0
56990	CDC42SE2	uc003kvj.2	uc003kvl.2	0
56776	FMN2	uc010pyd.1	uc010pyg.1	1
25788	RAD54B	uc003ygn.1	uc003ygk.2	0
140733	MACROD2	uc002wpd.2	uc002wos.2	0
140730	RIMS4	uc010ggu.2	uc002xms.2	0
64714	PDIA2	uc010bqt.1	uc002cgo.1	0
9590	AKAP12	uc003qof.2	uc003qog.2	0
54878	DPP8	uc010bhk.1	uc002aoz.2	0
84173	ELMOD3	uc010ysp.1	uc002spg.3	0
9046	DOK2	uc003wzy.1	uc003wzx.1	0
79147	FKRP	uc002pfp.2	uc002pfn.2	0
3137	HLA-J	uc003rtl.3	uc003nov.3	0
2717	GLA	uc004ehl.1	uc011mrj.1	0
284273	ZADH2	uc010dqv.2	uc002llx.2	0
22895	RPH3A	uc010syl.1	uc010sym.1	0
100131434	LOC100131434	uc011mxk.1	uc011mxl.1	0
8193	DPF1	uc002ohm.2	uc002ohn.2	0
23313	C22orf9	uc010gzw.1	uc003bfx.1	0
23317	DNAJC13	uc003eor.2	uc010htq.1	0
10859	LILRB1	uc010err.2	uc010erq.2	1
64284	RAB17	uc002vxa.1	uc002vwz.1	1
140699	C20orf132	uc002xgk.2	uc002xgn.2	0
63971	KIF13A	uc003nce.1	uc003ncf.2	0
158219	TTC39B	uc010mif.1	uc011lmr.1	0
26206	SPAG8	uc003zyf.2	uc003zyg.2	0
440689	HIST2H2BF	uc010pbi.1	uc010pbj.1	1
1896	EDA	uc011mpj.1	uc004dxr.2	0
54464	XRN1	uc003euw.2	uc003eus.2	0
128653	C20orf141	uc002wgw.2	uc010gat.2	0
79805	VASH2	uc001hjx.2	uc001hju.2	0
81578	COL21A1	uc011dxh.1	uc003pcr.2	0
80332	ADAM33	uc002wiq.1	uc002wis.2	0
6845	VAMP7	uc004fnr.2	uc011nab.1	0
11054	OGFR	uc002ydk.2	uc002ydj.2	0
6598	SMARCB1	uc002zya.2	uc002zyb.2	0
401303	ZNF815	uc003spc.2	uc003spd.2	0
5889	RAD51C	uc002iwt.1	uc002iww.2	0
9941	EXOG	uc011ayq.1	uc003cih.2	0
8785	MATN4	uc010zwr.1	uc002xnr.1	0
9842	PLEKHM1	uc010wjn.1	uc010wjm.1	0
1534	CYB561	uc010wpf.1	uc002jas.2	0
4103	MAGEA4	uc004fez.2	uc004ffd.2	0
4105	MAGEA6	uc004ffr.1	uc004ffq.1	0
23175	LPIN1	uc010yjo.1	uc002rbt.2	0
55154	MSTO1	uc010pgf.1	uc009wqs.2	0
10154	PLXNC1	uc001tdc.2	uc010sut.1	1
10060	ABCC9	uc001rfk.2	uc001rfl.1	0
9203	ZMYM3	uc011mpu.1	uc004dzk.3	0
2651	GCNT2	uc010joo.2	uc003mzc.3	0
7389	UROD	uc001cna.1	uc001cnb.1	0
4481	MSR1	uc011kxz.1	uc003wxb.2	0
162989	DEDD2	uc002osx.1	uc002osu.1	0
2902	GRIN1	uc004clk.2	uc004clm.2	0
2906	GRIN2D	uc002pjc.3	uc010elx.2	1
54149	C21orf91	uc002ykp.3	uc002yko.3	0
11083	DIDO1	uc002yds.1	uc002ydr.1	0
11080	DNAJB4	uc010orn.1	uc001dij.2	0
1983	EIF5	uc001ymr.2	uc001ymq.2	0
91748	C14orf43	uc001xos.2	uc001xou.2	0
29841	GRHL1	uc010yjb.1	uc002raa.2	0
23552	CDK20	uc004apu.2	uc004aps.2	0
23334	KIAA0467	uc001cjl.1	uc001cjk.1	0
8576	STK16	uc002vkp.2	uc002vko.2	0
80154	LOC80154	uc002bhi.3	uc010blv.2	0
6625	SNRNP70	uc002pml.2	uc002pmk.2	1
348174	CLEC18A	uc010vlp.1	uc010vlo.1	1
4673	NAP1L1	uc001sxw.2	uc001sxx.2	0
57149	LYRM1	uc010bwm.2	uc010bwk.2	0
83696	TRAPPC9	uc003yvj.2	uc003yvi.1	0
57634	EP400	uc010tbo.1	uc001ujp.2	0
81887	LAS1L	uc004dwa.1	uc004dwd.1	0
64072	CDH23	uc001jrx.3	uc001jry.2	1
64078	SLC28A3	uc010mpz.2	uc011lsy.1	0
80350	LPAL2	uc011efy.1	uc003qtj.2	0
163702	IL28RA	uc001bis.2	uc001bit.2	0
57509	MTUS1	uc003wxs.2	uc003wxv.2	0
415056	LOC415056	uc003zus.2	uc003zut.2	0
338879	RNASE10	uc001vxp.2	uc010tlj.1	0
79651	RHBDF2	uc002jrp.1	uc002jrq.1	0
58504	ARHGAP22	uc010qgm.1	uc001jgs.2	0
284114	TMEM102	uc002ggx.1	uc002ggy.1	0
114790	STK11IP	uc010zlk.1	uc002vml.2	0
120114	FAT3	uc001pdj.3	uc001pdi.3	1
100272228	LOC100272228	uc004feb.2	uc004fed.1	0
8871	SYNJ2	uc003qqy.1	uc003qqx.1	0
57464	FAM40B	uc011koz.1	uc011koy.1	0
22861	NLRP1	uc002gch.3	uc002gcg.1	0
22866	CNKSR2	uc004czx.1	uc011mjo.1	0
2679	GGT3P	uc002zob.1	uc011ago.1	0
3177	SLC29A2	uc010rpb.1	uc001ohs.2	0
720	C4A	uc011doz.1	uc011dpf.1	0
23532	PRAME	uc010gtr.2	uc002zwf.2	0
25845	LOC25845	uc010itb.1	uc003jbd.2	0
8554	PIAS1	uc002aqz.2	uc010ujx.1	0
65094	JMJD4	uc001hrb.2	uc001hrc.2	0
84911	ZNF382	uc002oel.2	uc002oek.2	0
2316	FLNA	uc011mzn.1	uc004fkk.2	0
79751	SLC25A22	uc001lrj.2	uc001lri.2	0
56834	GPR137	uc001nzi.2	uc001nzh.1	0
57614	KIAA1468	uc002lim.2	uc002lil.2	0
63939	C20orf177	uc002yba.2	uc002ybc.2	0
83877	TM2D2	uc003xml.2	uc003xmk.2	0
7517	XRCC3	uc001ynz.3	uc001yny.3	0
115024	NT5C3L	uc002hyc.3	uc002hxy.3	0
1755	DMBT1	uc009yac.1	uc010qtx.1	1
