Cancer	Gene	Symbol	Transcript	TPM	ProteinLength	asEvidence
kirp	54507	ADAMTSL4	uc001eux.2	1.73985005273274	1074	True
kirp	58497	PRUNE	uc001ewj.1	0.185544163306638	168	True
kirp	58497	PRUNE	uc001ewh.1	13.606356796486	453	True
kirp	58497	PRUNE	uc001ewk.1	5.92178163196361	218	True
kirp	58497	PRUNE	uc001ewh.1	13.606356796486	453	True
kirp	2023	ENO1	uc009vmk.1	0.798105285165746	308	True
kirp	2023	ENO1	uc001apj.1	1537.61311698243	434	True
kirp	6726	SRP9	uc001hpi.3	13.5496502573022	0	True
kirp	6726	SRP9	uc001hpg.2	106.787754636834	86	True
kirp	6726	SRP9	uc001hpi.3	13.5496502573022	0	True
kirp	6726	SRP9	uc001hph.2	52.572359420982	82	True
kirp	9122	SLC16A4	uc001dzp.1	4.10126907965782	319	True
kirp	9122	SLC16A4	uc001dzo.1	78.0340504206016	487	True
kirp	9122	SLC16A4	uc001dzq.1	7.89350104544758	257	True
kirp	9122	SLC16A4	uc010ovy.1	29.4221057678895	425	True
kirp	152559	PAQR3	uc003hlq.1	0.186787003243103	193	True
kirp	152559	PAQR3	uc003hlp.1	6.10675683084104	311	True
kirp	5211	PFKL	uc002zem.2	3.92980134305682	367	True
kirp	5211	PFKL	uc002zel.2	229.872800762467	780	True
kirp	4430	MYO1B	uc002usu.2	10.8659559577092	381	True
kirp	4430	MYO1B	uc002usq.2	17.9348082445345	1078	True
kirp	4430	MYO1B	uc002usv.2	0.34033378762929	252	True
kirp	4430	MYO1B	uc002usq.2	17.9348082445345	1078	True
kirp	55846	ITFG2	uc010seb.1	0.3957778810844	270	True
kirp	55846	ITFG2	uc001qlb.1	18.255954465451	447	True
kirp	414918	FAM116B	uc011aru.1	0.0	584	True
kirp	414918	FAM116B	uc011arv.1	10.7338544823983	585	True
kirp	64418	TMEM168	uc011kmr.1	3.64844059149341	313	True
kirp	64418	TMEM168	uc003vgn.2	10.9407942588467	697	True
kirp	6996	TDG	uc010swj.1	0.136916446867347	198	True
kirp	6996	TDG	uc001tkg.2	5.241017761311	410	True
kirp	89797	NAV2	uc001mpp.2	0.3590223269042	2365	True
kirp	89797	NAV2	uc001mpt.2	6.67356587183449	824	True
kirp	89797	NAV2	uc010rdm.1	0.232268160052592	1831	True
kirp	89797	NAV2	uc001mpt.2	6.67356587183449	824	True
kirp	4976	OPA1	uc003ftn.2	0.101989855583134	924	True
kirp	4976	OPA1	uc003fti.2	13.4776866601375	997	True
kirp	55086	CXorf57	uc004emj.3	0.807376603347267	758	True
kirp	55086	CXorf57	uc004emi.3	1.83411410792025	855	True
kirp	3423	IDS	uc004fcw.3	0.915150514395819	339	True
kirp	3423	IDS	uc011mxf.1	5.86108291434826	460	True
kirp	58509	C19orf29	uc010dto.2	0.218496786077541	0	True
kirp	58509	C19orf29	uc002lyh.2	6.95775726709083	758	True
kirp	58509	C19orf29	uc010xho.1	2.90425534736547	217	True
kirp	58509	C19orf29	uc002lyh.2	6.95775726709083	758	True
kirp	10587	TXNRD2	uc002zqm.1	0.0	0	True
kirp	10587	TXNRD2	uc002zqj.1	35.3479774376581	0	True
kirp	10587	TXNRD2	uc002zqn.1	1.12051065917734	0	True
kirp	10587	TXNRD2	uc002zqj.1	35.3479774376581	0	True
kirp	22881	ANKRD6	uc003pnh.3	0.0891714426734553	323	True
kirp	22881	ANKRD6	uc003pni.3	4.33877864487779	727	True
kirp	22881	ANKRD6	uc003pnj.3	0.586886788272966	323	True
kirp	22881	ANKRD6	uc003pni.3	4.33877864487779	727	True
kirp	5819	PVRL2	uc002ozw.1	34.2846495362435	538	True
kirp	5819	PVRL2	uc002ozv.2	50.9986866611408	479	True
kirp	53820	DSCR6	uc011aec.1	0.0	107	True
kirp	53820	DSCR6	uc010gnd.2	0.22118179252752	107	True
kirp	2686	GGT7	uc010gex.2	0.0	0	True
kirp	2686	GGT7	uc002xay.2	20.686462579362	662	True
kirp	29058	C20orf30	uc002wlo.2	8.2656478629193	0	True
kirp	29058	C20orf30	uc002wlm.2	135.632786586086	120	True
kirp	755	C21orf2	uc002zer.2	7.57514423790982	255	True
kirp	755	C21orf2	uc002zep.2	16.7466428169871	256	True
kirp	755	C21orf2	uc002zes.1	1.657932993989	84	True
kirp	755	C21orf2	uc002zer.2	7.57514423790982	255	True
kirp	2335	FN1	uc002vfc.2	2.48100853376675	2240	True
kirp	2335	FN1	uc002vff.2	9.01925183366087	2330	True
kirp	2335	FN1	uc002vfi.2	0.0675679319824952	2446	True
kirp	2335	FN1	uc002vff.2	9.01925183366087	2330	True
kirp	3895	KTN1	uc010trc.1	25.6645820288316	334	True
kirp	3895	KTN1	uc001xce.2	41.0730750640719	1300	True
kirp	3895	KTN1	uc001xcc.2	26.2152498632272	1357	True
kirp	3895	KTN1	uc010trc.1	25.6645820288316	334	True
kirp	3895	KTN1	uc010aoq.2	8.93170999360959	595	True
kirp	3895	KTN1	uc010trc.1	25.6645820288316	334	True
kirp	83636	C19orf12	uc002nsl.2	1.02505558231163	132	True
kirp	83636	C19orf12	uc002nsj.2	10.5637690345788	152	True
kirp	83636	C19orf12	uc002nsl.2	1.02505558231163	132	True
kirp	83636	C19orf12	uc002nsm.2	4.33411504738025	0	True
kirp	151246	SGOL2	uc010zhe.1	0.0	1260	True
kirp	151246	SGOL2	uc002uvw.2	0.776406001548386	1265	True
kirp	11062	DUS4L	uc003veg.2	1.27713679368172	196	True
kirp	11062	DUS4L	uc003veh.2	3.92945962537614	317	True
kirp	11062	DUS4L	uc010ljl.2	0.0658462861503213	227	True
kirp	11062	DUS4L	uc003veh.2	3.92945962537614	317	True
kirp	23759	PPIL2	uc002zvk.3	8.91911582053809	266	True
kirp	23759	PPIL2	uc002zvg.3	15.1677164065324	520	True
kirp	8518	IKBKAP	uc004bdl.2	0.55169474989243	983	True
kirp	8518	IKBKAP	uc004bdm.3	11.0948080980109	1332	True
kirp	80157	CWH43	uc011bzl.1	0.0	672	True
kirp	80157	CWH43	uc003gyv.2	11.3346320272938	699	True
kirp	959	CD40LG	uc010nsd.2	0.0290706865874682	240	True
kirp	959	CD40LG	uc004faa.2	0.199764157756434	261	True
kirp	25837	RAB26	uc010bsf.2	0.0	190	True
kirp	25837	RAB26	uc002cou.2	0.595959900129954	256	True
kirp	25837	RAB26	uc002cou.2	0.595959900129954	256	True
kirp	25837	RAB26	uc010bsf.2	0.0	190	True
kirp	34	ACADM	uc001dgx.3	42.4713880808125	335	True
kirp	34	ACADM	uc001dgw.3	113.22657987451	421	True
kirp	81628	TSC22D4	uc003uvb.2	6.94269370544211	156	True
kirp	81628	TSC22D4	uc003uva.2	44.539842286727	395	True
kirp	81628	TSC22D4	uc011kjv.1	2.54383002631854	156	True
kirp	81628	TSC22D4	uc003uva.2	44.539842286727	395	True
kirp	117854	TRIM6	uc001mbg.1	0.765966655149034	313	True
kirp	117854	TRIM6	uc001mbd.2	9.86379358964429	516	True
kirp	22885	ABLIM3	uc003lqf.2	0.0	544	True
kirp	22885	ABLIM3	uc003lpy.2	2.15213454497098	683	True
kirp	80344	DCAF11	uc001wmb.3	2.44471906417681	520	True
kirp	80344	DCAF11	uc001wly.2	8.18714589372604	502	True
kirp	80344	DCAF11	uc001wma.3	7.22223879462217	546	True
kirp	80344	DCAF11	uc001wmd.2	33.5798816989489	546	True
kirp	10898	CPSF4	uc003uqj.2	4.35611621168999	269	True
kirp	10898	CPSF4	uc003uqi.2	10.5317012033373	244	True
kirp	348262	FAM195B	uc010wuy.1	32.9294706914603	97	True
kirp	348262	FAM195B	uc010wuz.1	69.7730303936516	97	True
kirp	112950	MED8	uc001cje.1	13.5593766614521	301	True
kirp	112950	MED8	uc001cjg.3	20.1932493498571	268	True
kirp	7453	WARS	uc001yhe.1	27.1696870054593	277	True
kirp	7453	WARS	uc001yhl.1	34.5445856092923	471	True
kirp	57515	SERINC1	uc003pyx.1	43.2157125679391	0	True
kirp	57515	SERINC1	uc003pyy.1	181.546894852311	453	True
kirp	652	BMP4	uc001xan.3	0.0	408	True
kirp	652	BMP4	uc001xal.3	6.02038343903549	408	True
kirp	652	BMP4	uc001xao.3	4.41257836088992	408	True
kirp	652	BMP4	uc001xal.3	6.02038343903549	408	True
kirp	8372	HYAL3	uc003czc.1	0.0584532680431323	387	True
kirp	8372	HYAL3	uc003czd.1	1.98020678148643	417	True
kirp	8372	HYAL3	uc003czf.1	0.0	138	True
kirp	8372	HYAL3	uc003czd.1	1.98020678148643	417	True
kirp	29998	GLTSCR1	uc002phi.3	0.0960144355529741	1318	True
kirp	29998	GLTSCR1	uc002phh.3	2.99961890651222	1560	True
kirp	1798	DPAGT1	uc001pvj.2	0.0	301	True
kirp	1798	DPAGT1	uc001pvi.2	26.5483634787649	408	True
kirp	1798	DPAGT1	uc001pvm.1	0.663781731050338	136	True
kirp	1798	DPAGT1	uc001pvi.2	26.5483634787649	408	True
kirp	8495	PPFIBP2	uc001mfj.3	6.24496481244881	876	True
kirp	8495	PPFIBP2	uc001mfl.3	14.7337599563875	733	True
kirp	8495	PPFIBP2	uc010rbe.1	2.87411507580291	764	True
kirp	8495	PPFIBP2	uc001mfl.3	14.7337599563875	733	True
kirp	535	ATP6V0A1	uc002hzu.2	5.10992851555003	125	True
kirp	535	ATP6V0A1	uc002hzt.2	41.5362843575087	121	True
kirp	55844	PPP2R2D	uc001lkt.2	0.0	226	True
kirp	55844	PPP2R2D	uc001lkr.2	3.79121288565384	226	True
kirp	55844	PPP2R2D	uc001lkt.2	0.0	226	True
kirp	55844	PPP2R2D	uc001lks.2	26.618632568109	420	True
kirp	57226	LYRM2	uc010kcg.2	0.323872730437822	0	True
kirp	57226	LYRM2	uc003pnl.3	1.67003939375888	0	True
kirp	57226	LYRM2	uc003pnl.3	1.67003939375888	0	True
kirp	57226	LYRM2	uc003pnm.2	13.3776521756902	88	True
kirp	50852	TRAT1	uc010hpx.1	0.0340828848113887	149	True
kirp	50852	TRAT1	uc003dxi.1	0.112015713266619	186	True
kirp	50852	TRAT1	uc003dxi.1	0.112015713266619	186	True
kirp	50852	TRAT1	uc010hpx.1	0.0340828848113887	149	True
kirp	51078	THAP4	uc002wbt.2	37.0334561509326	577	True
kirp	51078	THAP4	uc002wbs.2	77.5605977899786	165	True
kirp	10025	MED16	uc010drw.1	0.584935254947601	576	True
kirp	10025	MED16	uc002lqe.2	37.9230405010324	830	True
kirp	11054	OGFR	uc002ydk.2	0.0	660	True
kirp	11054	OGFR	uc002ydj.2	30.9008143038012	677	True
kirp	128853	DUSP15	uc002wwx.1	6.28670053516248	235	True
kirp	128853	DUSP15	uc002www.1	17.6739096797283	132	True
kirp	133383	C5orf35	uc003jqy.2	3.01110810162946	0	True
kirp	133383	C5orf35	uc003jqx.2	4.85172040793404	299	True
kirp	283507	SUGT1L1	uc001uxo.1	0.147287193532785	0	True
kirp	283507	SUGT1L1	uc001uxp.1	0.749388711864822	0	True
kirp	10347	ABCA7	uc010dsc.2	0.289872489373923	0	True
kirp	10347	ABCA7	uc002lqw.3	3.05185189894098	2146	True
kirp	51005	AMDHD2	uc010uwc.1	0.0	594	True
kirp	51005	AMDHD2	uc002cqp.2	6.68122003583061	439	True
kirp	51005	AMDHD2	uc002cqp.2	6.68122003583061	439	True
kirp	51005	AMDHD2	uc002cqq.2	17.0710455490541	409	True
kirp	131965	METTL6	uc011avp.1	0.0	239	True
kirp	131965	METTL6	uc003bzs.1	3.21828799652862	284	True
kirp	131965	METTL6	uc010hen.1	0.764383535783468	88	True
kirp	131965	METTL6	uc003bzt.1	1.99771963432932	240	True
kirp	131965	METTL6	uc011avp.1	0.0	239	True
kirp	131965	METTL6	uc003bzt.1	1.99771963432932	240	True
kirp	983	CDK1	uc001jlg.2	0.0	240	True
kirp	983	CDK1	uc001jld.2	1.77117414388191	297	True
kirp	54825	CDHR2	uc003men.1	1.23151999324061	1310	True
kirp	54825	CDHR2	uc003mem.1	18.9347054225371	1310	True
kirp	54825	CDHR2	uc003mem.1	18.9347054225371	1310	True
kirp	54825	CDHR2	uc003men.1	1.23151999324061	1310	True
kirp	283431	GAS2L3	uc001thu.2	0.0	694	True
kirp	283431	GAS2L3	uc009zty.2	0.960884910634355	694	True
kirp	283431	GAS2L3	uc001thv.2	0.0412713831077399	590	True
kirp	283431	GAS2L3	uc009zty.2	0.960884910634355	694	True
kirp	91319	DERL3	uc002zyh.2	0.531523168547415	235	True
kirp	91319	DERL3	uc002zyk.3	1.87911130815117	239	True
kirp	91319	DERL3	uc002zyi.2	0.102459323545801	205	True
kirp	91319	DERL3	uc002zyk.3	1.87911130815117	239	True
kirp	2729	GCLC	uc003pbv.1	0.269906298809309	361	True
kirp	2729	GCLC	uc003pbw.1	18.5680620454348	637	True
kirp	122060	SLAIN1	uc010thy.1	0.0	426	True
kirp	122060	SLAIN1	uc001vkk.1	4.46063660609867	349	True
kirp	11209	MST1P2	uc001azk.2	0.0	0	True
kirp	11209	MST1P2	uc001azm.3	10.4006123920151	0	True
kirp	11209	MST1P2	uc010och.1	0.0	0	True
kirp	11209	MST1P2	uc001azm.3	10.4006123920151	0	True
kirp	2687	GGT5	uc002zzr.3	8.66799567878872	554	True
kirp	2687	GGT5	uc002zzo.3	25.2989643242754	586	True
kirp	2687	GGT5	uc011ajm.1	0.0	510	True
kirp	2687	GGT5	uc002zzo.3	25.2989643242754	586	True
kirp	440944	LOC440944	uc003brp.2	0.0	0	True
kirp	440944	LOC440944	uc003brq.2	2.53101004730023	0	True
kirp	4077	NBR1	uc010whw.1	0.716081192741674	837	True
kirp	4077	NBR1	uc010whv.1	85.5262413988952	966	True
kirp	114926	C8orf40	uc011lcv.1	0.0	107	True
kirp	114926	C8orf40	uc003xph.2	53.9297064120685	107	True
kirp	1656	DDX6	uc001pua.2	3.16599200112557	183	True
kirp	1656	DDX6	uc001pub.2	26.7004670432999	483	True
kirp	92249	LOC92249	uc004dvi.2	1.43552860478668	0	True
kirp	92249	LOC92249	uc004dvh.2	15.7488465494758	0	True
kirp	643155	C5orf43	uc010iwl.1	0.0	0	True
kirp	643155	C5orf43	uc010iwm.1	32.4465323350884	74	True
kirp	64756	ATPAF1	uc001cqg.2	2.38180377168053	109	True
kirp	64756	ATPAF1	uc001cqh.2	46.572844013464	328	True
kirp	64756	ATPAF1	uc010omg.1	0.0	240	True
kirp	64756	ATPAF1	uc001cqh.2	46.572844013464	328	True
kirp	1775	DNASE1L2	uc002cpo.2	0.1026601795649	299	True
kirp	1775	DNASE1L2	uc002cpn.2	0.0	278	True
kirp	1775	DNASE1L2	uc002cpn.2	0.0	278	True
kirp	1775	DNASE1L2	uc002cpo.2	0.1026601795649	299	True
kirp	79876	UBA5	uc010htr.2	0.0	348	True
kirp	79876	UBA5	uc003epa.3	26.0964161671064	404	True
kirp	3800	KIF5C	uc002tws.1	0.0817536482165285	0	True
kirp	3800	KIF5C	uc002twu.1	1.30657896226915	239	True
kirp	3800	KIF5C	uc010zbu.1	0.0833883775967042	957	True
kirp	3800	KIF5C	uc002twu.1	1.30657896226915	239	True
kirp	347688	TUBB8	uc009xhe.2	0.112193483576737	407	True
kirp	347688	TUBB8	uc001ifi.2	0.23971352953232	444	True
kirp	9984	THOC1	uc002kkk.3	0.24570245741435	0	True
kirp	9984	THOC1	uc002kkj.3	7.70603280720708	657	True
kirp	5076	PAX2	uc001krn.3	2.53505624925899	409	True
kirp	5076	PAX2	uc001krk.3	5.06222229200575	432	True
kirp	4171	MCM2	uc011bkn.1	0.0	857	True
kirp	4171	MCM2	uc003ejp.2	6.88584837749353	904	True
kirp	54865	GPATCH4	uc001fpm.2	0.0	375	True
kirp	54865	GPATCH4	uc001fpl.2	20.7689454345212	370	True
kirp	338811	FAM19A2	uc001sqx.2	0.0	131	True
kirp	338811	FAM19A2	uc001sqv.2	0.361798376831951	0	True
kirp	338811	FAM19A2	uc001sqy.2	0.0621386384254171	0	True
kirp	338811	FAM19A2	uc001sqv.2	0.361798376831951	0	True
kirp	6120	RPE	uc010zjf.1	0.0	199	True
kirp	6120	RPE	uc002vdm.2	7.66287269702741	191	True
kirp	64766	S100PBP	uc001bwd.2	0.0	0	True
kirp	64766	S100PBP	uc001bwc.2	5.07110733895972	408	True
kirp	7335	UBE2V1	uc002xvb.2	16.9880528672462	0	True
kirp	7335	UBE2V1	uc002xva.2	82.2932258310334	147	True
kirp	83594	NUDT12	uc011cvb.1	1.74266241167522	444	True
kirp	83594	NUDT12	uc003koi.2	18.2585158526972	462	True
kirp	56138	PCDHA11	uc011dae.1	0.0	809	True
kirp	56138	PCDHA11	uc003lia.2	1.38170308864826	949	True
kirp	284358	MAMSTR	uc002pkf.2	0.280165160685675	312	True
kirp	284358	MAMSTR	uc002pkg.2	0.848311106446124	415	True
kirp	64386	MMP25	uc002cti.1	0.0346732258696496	171	True
kirp	64386	MMP25	uc002cth.2	0.469784100267835	562	True
kirp	7442	TRPV1	uc010vrp.1	0.661046504304006	779	True
kirp	7442	TRPV1	uc010vru.1	2.49620310448885	839	True
kirp	5565	PRKAB2	uc010ozn.1	0.610408112286796	115	True
kirp	5565	PRKAB2	uc001epe.2	5.566968501165	272	True
kirp	825	CAPN3	uc010udg.1	0.0854321440410327	686	True
kirp	825	CAPN3	uc001zpr.1	19.9926029408013	156	True
kirp	825	CAPN3	uc010udg.1	0.0854321440410327	686	True
kirp	825	CAPN3	uc001zpt.1	46.5195636277152	156	True
kirp	5718	PSMD12	uc002jga.2	0.0	436	True
kirp	5718	PSMD12	uc002jfy.2	27.9966472571124	456	True
kirp	56953	NT5M	uc002gre.2	0.0	239	True
kirp	56953	NT5M	uc002grg.2	4.62230997082693	234	True
kirp	56953	NT5M	uc002grf.2	0.0	228	True
kirp	56953	NT5M	uc002grg.2	4.62230997082693	234	True
kirp	9456	HOMER1	uc010jad.2	0.0	180	True
kirp	9456	HOMER1	uc003kfy.2	5.19013043640948	354	True
kirp	4689	NCF4	uc003apz.3	0.407888078996586	348	True
kirp	4689	NCF4	uc003apy.3	2.36623989889649	339	True
kirp	5236	PGM1	uc010ooy.1	0.233317984313596	365	True
kirp	5236	PGM1	uc001dbh.2	78.8850539440213	562	True
kirp	91653	BOC	uc003eac.2	2.38779743508971	407	True
kirp	91653	BOC	uc003dzz.2	3.30029961836454	1115	True
kirp	84172	POLR1B	uc010yxo.1	0.0	912	True
kirp	84172	POLR1B	uc002thy.2	3.25170778122078	996	True
kirp	4809	NHP2L1	uc003bat.2	39.0977777883147	128	True
kirp	4809	NHP2L1	uc003bav.2	91.8789513987281	128	True
kirp	54516	MTRF1L	uc003qpi.3	1.52518208875612	380	True
kirp	54516	MTRF1L	uc003qpj.3	4.16278560414159	238	True
kirp	54516	MTRF1L	uc003qpk.3	0.0	235	True
kirp	54516	MTRF1L	uc003qpj.3	4.16278560414159	238	True
kirp	90338	ZNF160	uc010eqk.2	2.62378875855273	818	True
kirp	90338	ZNF160	uc002qar.3	6.62246644891722	818	True
kirp	10329	TMEM5	uc001srq.1	2.53591717964057	443	True
kirp	10329	TMEM5	uc001srs.1	11.6226114277178	183	True
kirp	26297	SERGEF	uc001mnn.2	3.95866592818737	288	True
kirp	26297	SERGEF	uc001mnm.2	14.0325362076774	458	True
kirp	6715	SRD5A1	uc011cmm.1	0.292109795802722	212	True
kirp	6715	SRD5A1	uc003jdw.2	11.264378262852	259	True
kirp	7086	TKT	uc003dgp.2	5.45069557924201	255	True
kirp	7086	TKT	uc003dgq.2	110.004727122141	623	True
kirp	728190	LOC728190	uc001ken.2	0.412487156045427	0	True
kirp	728190	LOC728190	uc001keo.3	1.21567406632941	0	True
kirp	152273	FGD5	uc003bzd.2	4.86864649982009	540	True
kirp	152273	FGD5	uc003bzc.2	15.799488407124	1462	True
kirp	55717	WDR11	uc009xzn.2	12.8912828823599	450	True
kirp	55717	WDR11	uc010qtf.1	19.804617460901	1223	True
kirp	51116	MRPS2	uc010nat.2	0.0	277	True
kirp	51116	MRPS2	uc004cfv.3	74.821731636246	296	True
kirp	1677	DFFB	uc001alb.2	0.0	0	True
kirp	1677	DFFB	uc001alc.2	2.21078839520587	338	True
kirp	1677	DFFB	uc009vlr.2	0.0882034365769988	289	True
kirp	1677	DFFB	uc001alc.2	2.21078839520587	338	True
kirp	8612	PPAP2C	uc002loj.2	0.0	232	True
kirp	8612	PPAP2C	uc002loi.2	5.3388795536345	288	True
kirp	56624	ASAH2	uc009xos.2	0.183007835475117	745	True
kirp	56624	ASAH2	uc001jjd.2	0.0	780	True
kirp	56624	ASAH2	uc001jjd.2	0.0	780	True
kirp	56624	ASAH2	uc009xos.2	0.183007835475117	745	True
kirp	27122	DKK3	uc010rcf.1	0.0	322	True
kirp	27122	DKK3	uc001mju.2	32.3892276607589	350	True
kirp	2841	GPR18	uc001voe.3	0.0	331	True
kirp	2841	GPR18	uc010afv.2	0.167460038357354	331	True
kirp	26065	LSM14A	uc010xru.1	0.0	422	True
kirp	26065	LSM14A	uc002nvb.3	21.6481512857825	463	True
kirp	7297	TYK2	uc010dxe.2	9.55086006068955	1002	True
kirp	7297	TYK2	uc002moc.3	16.2219283884659	1187	True
kirp	7374	UNG	uc001tnz.1	0.186215999864993	313	True
kirp	7374	UNG	uc001toa.1	42.9903592350142	304	True
kirp	4133	MAP2	uc002vdg.1	0.330774724543884	471	True
kirp	4133	MAP2	uc002vdf.1	2.37001240174367	502	True
kirp	220001	VWCE	uc001nrb.2	0.0	0	True
kirp	220001	VWCE	uc001nra.2	0.739592457888508	955	True
kirp	9534	ZNF254	uc010xrk.1	0.783256238210177	574	True
kirp	9534	ZNF254	uc002nru.2	5.39138769969056	659	True
kirp	23332	CLASP1	uc002tmy.2	0.0512592939561436	374	True
kirp	23332	CLASP1	uc002tng.1	8.41888468927289	899	True
kirp	9784	SNX17	uc010ylj.1	0.0	450	True
kirp	9784	SNX17	uc002rkg.1	110.18162107796	470	True
kirp	9784	SNX17	uc010ylq.1	2.06250142944346	256	True
kirp	9784	SNX17	uc002rkg.1	110.18162107796	470	True
kirp	537	ATP6AP1	uc004flh.1	11.6365481947842	430	True
kirp	537	ATP6AP1	uc004flf.1	199.314053124541	470	True
kirp	116447	TOP1MT	uc011lke.1	0.0	503	True
kirp	116447	TOP1MT	uc003yxz.2	11.2981210381093	601	True
kirp	79963	ABCA11P	uc010ibd.1	0.0845448188644038	207	True
kirp	79963	ABCA11P	uc003gae.2	0.914101597482995	207	True
kirp	79963	ABCA11P	uc011buv.1	0.0	132	True
kirp	79963	ABCA11P	uc003gae.2	0.914101597482995	207	True
kirp	50615	IL21R	uc002dos.1	0.0	538	True
kirp	50615	IL21R	uc002doq.1	0.243657263952373	538	True
kirp	50615	IL21R	uc002doq.1	0.243657263952373	538	True
kirp	50615	IL21R	uc002dos.1	0.0	538	True
kirp	51107	APH1A	uc010pby.1	1.15987194644721	190	True
kirp	51107	APH1A	uc001etz.1	118.290355492258	247	True
kirp	92558	CCDC64	uc010sze.1	7.51625265533997	244	True
kirp	92558	CCDC64	uc001txl.1	53.3687434628493	573	True
kirp	55316	RSAD1	uc010wmq.1	0.497936719217467	0	True
kirp	55316	RSAD1	uc002iqw.1	31.723055449167	442	True
kirp	9708	PCDHGA8	uc003lkd.1	0.0	932	True
kirp	9708	PCDHGA8	uc003lkb.3	0.230948496389274	820	True
kirp	9527	GOSR1	uc002hfe.2	7.46079614873012	250	True
kirp	9527	GOSR1	uc002hfd.2	12.1761133703972	248	True
kirp	2592	GALT	uc003zvg.2	2.3333130109364	251	True
kirp	2592	GALT	uc003zve.2	36.2328118185599	379	True
kirp	27250	PDCD4	uc010qre.1	3.7378480256837	455	True
kirp	27250	PDCD4	uc001kzh.2	26.649966320381	469	True
kirp	6787	NEK4	uc011bej.1	0.0094984113740552	752	True
kirp	6787	NEK4	uc003dfq.3	10.6186807306152	841	True
kirp	84271	POLDIP3	uc003bcv.2	4.82426200536397	392	True
kirp	84271	POLDIP3	uc003bcu.2	45.4356249515456	421	True
kirp	84271	POLDIP3	uc011apr.1	0.27420878490085	0	True
kirp	84271	POLDIP3	uc003bcu.2	45.4356249515456	421	True
kirp	10367	CBARA1	uc010qjx.1	26.3734527234331	278	True
kirp	10367	CBARA1	uc001jtb.1	46.4814295167936	476	True
kirp	8905	AP1S2	uc004cxh.2	0.0	156	True
kirp	8905	AP1S2	uc004cxi.2	8.56091486677608	157	True
kirp	85476	GFM1	uc003fcg.2	0.799206173791367	682	True
kirp	85476	GFM1	uc003fce.2	36.7171167342295	751	True
kirp	6678	SPARC	uc003lug.2	0.0	137	True
kirp	6678	SPARC	uc003lui.2	358.249813852093	303	True
kirp	6678	SPARC	uc003luh.2	11.5485962117134	303	True
kirp	6678	SPARC	uc003lui.2	358.249813852093	303	True
kirp	41	ACCN2	uc001rvw.2	0.0	528	True
kirp	41	ACCN2	uc009zlo.2	0.825277085002022	528	True
kirp	11118	BTN3A2	uc011dke.1	0.0	311	True
kirp	11118	BTN3A2	uc003nhp.2	9.55211491645241	334	True
kirp	338699	ANKRD42	uc009yvi.1	4.08233048504624	198	True
kirp	338699	ANKRD42	uc001pab.1	4.74689315037433	517	True
kirp	339263	C17orf51	uc002gyx.1	1.20114362867701	0	True
kirp	339263	C17orf51	uc002gyw.3	3.06085028775081	221	True
kirp	57520	HECW2	uc002utm.1	1.07616157114448	1572	True
kirp	57520	HECW2	uc002utl.1	1.53566554481929	1216	True
kirp	1997	ELF1	uc010tfc.1	5.80895164502817	595	True
kirp	1997	ELF1	uc001uxs.2	18.7642837175788	619	True
kirp	8662	EIF3B	uc003smb.2	1.23332895004683	0	True
kirp	8662	EIF3B	uc003slx.2	13.651020435997	814	True
kirp	8662	EIF3B	uc003smb.2	1.23332895004683	0	True
kirp	8662	EIF3B	uc003sma.2	44.7834824508902	542	True
kirp	7638	ZNF221	uc002oxx.2	0.0	617	True
kirp	7638	ZNF221	uc010ejb.1	0.676310555950628	617	True
kirp	7638	ZNF221	uc010xws.1	0.0	617	True
kirp	7638	ZNF221	uc010ejb.1	0.676310555950628	617	True
kirp	51076	CUTC	uc001kqe.3	4.67613978159277	0	True
kirp	51076	CUTC	uc001kqd.3	10.5438967722426	273	True
kirp	10815	CPLX1	uc003gbj.2	0.0	113	True
kirp	10815	CPLX1	uc003gbi.2	1.7204279844899	134	True
kirp	92106	OXNAD1	uc011awb.1	1.36088619751304	330	True
kirp	92106	OXNAD1	uc003caw.2	4.53617974000802	312	True
kirp	92106	OXNAD1	uc011awb.1	1.36088619751304	330	True
kirp	92106	OXNAD1	uc003cax.2	6.85936653303962	312	True
kirp	7074	TIAM1	uc002yow.1	0.206938044344114	1591	True
kirp	7074	TIAM1	uc011adl.1	1.58789706509739	1531	True
kirp	7074	TIAM1	uc011adk.1	0.307898143525086	1452	True
kirp	7074	TIAM1	uc011adl.1	1.58789706509739	1531	True
kirp	9266	CYTH2	uc002pjj.3	0.11196511811538	399	True
kirp	9266	CYTH2	uc002pji.2	23.7363268691332	0	True
kirp	23295	MGRN1	uc010uxq.1	0.492520182478471	0	True
kirp	23295	MGRN1	uc002cxa.2	31.3768318082501	576	True
kirp	7408	VASP	uc010eki.2	0.0	214	True
kirp	7408	VASP	uc002pcg.2	25.9790434864328	380	True
kirp	29964	PRICKLE4	uc003ord.2	0.248137467978394	0	True
kirp	29964	PRICKLE4	uc011duf.1	2.07893999251227	384	True
kirp	6540	SLC6A13	uc010sdl.1	7.91516707189853	510	True
kirp	6540	SLC6A13	uc001qic.1	68.0861026237082	602	True
kirp	55666	NPLOC4	uc002kas.2	6.95615985275345	83	True
kirp	55666	NPLOC4	uc002kat.3	37.5948985818384	608	True
kirp	55666	NPLOC4	uc010dic.2	14.9032582247562	0	True
kirp	55666	NPLOC4	uc002kat.3	37.5948985818384	608	True
