Tumor	Normal_transcript	Tumor_transcript	Random	nIsoLength	tIsoLength	nIsoSpecificLength	tIsoSpecificLength
kirp	uc002xge.1	uc002xgd.1	NonRandom	0	1016	0	0
kirp	uc002doh.2	uc010bxw.2	NonRandom	416	220	196	0
kirp	uc003ddx.2	uc010hmh.2	NonRandom	729	0	0	0
kirp	uc001baa.2	uc001azz.1	NonRandom	1180	349	954	123
kirp	uc002hzf.3	uc002hzg.1	NonRandom	530	530	0	0
kirp	uc002wxp.2	uc010ztu.1	NonRandom	388	177	211	0
kirp	uc001eum.3	uc010pca.1	NonRandom	683	642	41	0
kirp	uc003pkt.2	uc003pks.2	NonRandom	937	893	44	0
kirp	uc003zra.2	uc010mjj.2	NonRandom	925	0	0	0
kirp	uc003wnv.1	uc011kwc.1	NonRandom	1143	597	546	0
kirp	uc002luj.2	uc010dss.2	NonRandom	229	185	44	0
kirp	uc002ydb.1	uc002yde.1	NonRandom	722	124	604	6
kirp	uc001obh.2	uc001obg.2	NonRandom	820	0	0	0
kirp	uc001sby.2	uc001sbw.2	NonRandom	493	346	147	0
kirp	uc003xpm.2	uc010lxp.2	NonRandom	258	174	84	0
kirp	uc011mbe.1	uc004bvh.2	NonRandom	824	235	641	52
kirp	uc001jnh.3	uc009xpq.2	NonRandom	1049	589	460	0
kirp	uc001hjz.2	uc010ptq.1	NonRandom	544	0	0	0
kirp	uc001leb.2	uc001ldy.2	NonRandom	337	221	116	0
kirp	uc010upx.1	uc002boh.2	NonRandom	522	522	0	0
kirp	uc001isv.2	uc010qdf.1	NonRandom	415	153	277	15
kirp	uc002nis.1	uc010xqg.1	NonRandom	209	132	77	0
kirp	uc001ocf.1	uc001oce.1	NonRandom	274	189	85	0
kirp	uc003yhz.2	uc010mbf.2	NonRandom	582	0	0	0
kirp	uc003qdf.2	uc003qde.2	NonRandom	613	545	89	21
kirp	uc003yjk.1	uc003yjj.1	NonRandom	838	838	0	0
kirp	uc011byn.1	uc011byo.1	NonRandom	0	0	0	0
kirp	uc001aiq.2	uc009vla.2	NonRandom	592	416	184	8
kirp	uc001oic.3	uc001oid.3	NonRandom	469	445	24	0
kirp	uc003iyw.3	uc010ism.2	NonRandom	525	0	0	0
kirp	uc003zpt.2	uc003zpw.2	NonRandom	346	346	0	0
kirp	uc002ueg.2	uc002uej.2	NonRandom	506	389	137	20
kirp	uc001vxy.3	uc001vya.2	NonRandom	147	147	0	0
kirp	uc002spr.2	uc010fgk.2	NonRandom	395	369	26	0
kirp	uc010xqv.1	uc010xqu.1	NonRandom	653	262	391	0
kirp	uc001lyw.3	uc010qyd.1	NonRandom	792	454	338	0
kirp	uc003yht.1	uc003yhu.1	NonRandom	473	327	147	1
kirp	uc001gyo.1	uc001gym.1	NonRandom	568	204	370	6
kirp	uc003lzv.2	uc003lzw.2	NonRandom	1118	911	207	0
kirp	uc002rxg.1	uc002rxf.1	NonRandom	518	0	0	0
kirp	uc003csb.2	uc003crw.2	NonRandom	1152	231	921	0
kirp	uc003vdy.2	uc011klv.1	NonRandom	514	524	0	10
kirp	uc002lxy.2	uc010dtl.1	NonRandom	471	0	0	0
kirp	uc001vnn.1	uc001vnm.1	NonRandom	431	443	15	27
kirp	uc001gml.2	uc010pnk.1	NonRandom	550	485	65	0
kirp	uc003nib.1	uc003nic.1	NonRandom	527	334	199	6
kirp	uc002cwl.2	uc010uxk.1	NonRandom	453	300	187	34
kirp	uc001qca.2	uc010sbf.1	NonRandom	339	0	0	0
kirp	uc002wro.1	uc010gcu.1	NonRandom	895	462	433	0
kirp	uc001xiz.2	uc010tsv.1	NonRandom	0	0	0	0
kirp	uc003nco.1	uc003ncp.1	NonRandom	619	175	444	0
kirp	uc003cui.2	uc003cuk.2	NonRandom	758	651	107	0
kirp	uc001ocr.1	uc001ocs.1	NonRandom	782	658	124	0
kirp	uc003gyg.1	uc003gye.1	NonRandom	1703	195	1508	0
kirp	uc001jag.1	uc001jaf.1	NonRandom	666	778	0	112
kirp	uc010xeg.1	uc010xeh.1	NonRandom	1299	389	910	0
kirp	uc002woi.2	uc002woh.2	NonRandom	420	397	23	0
kirp	uc003odm.1	uc003odn.1	NonRandom	723	534	189	0
kirp	uc003pla.2	uc003pkz.2	NonRandom	623	588	35	0
kirp	uc001zql.2	uc001zqj.2	NonRandom	1227	0	0	0
kirp	uc002xoc.2	uc002xnz.2	NonRandom	161	161	0	0
kirp	uc002gof.3	uc010vvt.1	NonRandom	443	251	208	16
kirp	uc010ilv.2	uc003hyb.2	NonRandom	893	636	261	4
kirp	uc001ucn.2	uc001ucl.2	NonRandom	707	318	389	0
kirp	uc003vlm.2	uc003vlo.2	NonRandom	634	503	131	0
kirp	uc002nlc.2	uc002nle.2	NonRandom	476	476	0	0
kirp	uc002mgv.3	uc002mgw.2	NonRandom	1249	379	890	20
kirp	uc009zzb.2	uc001ulq.2	NonRandom	573	573	0	0
kirp	uc010ohm.1	uc010ohn.1	NonRandom	1046	143	923	20
kirp	uc003vvt.2	uc011krd.1	NonRandom	482	216	266	0
kirp	uc002rvy.1	uc010fbg.2	NonRandom	934	744	190	0
kirp	uc004bay.1	uc004baz.1	NonRandom	454	380	140	66
kirp	uc001jrr.3	uc001jru.3	NonRandom	475	287	188	0
kirp	uc010lpi.2	uc003wfw.2	NonRandom	645	644	1	0
kirp	uc003hgm.1	uc010iih.1	NonRandom	333	333	145	145
kirp	uc010tjo.1	uc001vrv.3	NonRandom	721	646	75	0
kirp	uc001lmg.1	uc001lmf.1	NonRandom	902	495	407	0
kirp	uc003wmw.3	uc003wmv.3	NonRandom	490	284	206	0
kirp	uc002llm.1	uc010dqs.2	NonRandom	475	118	391	34
kirp	uc004dkn.2	uc011mmg.1	NonRandom	412	0	0	0
kirp	uc001pfp.1	uc001pfr.1	NonRandom	500	348	152	0
kirp	uc003sip.2	uc011jvn.1	NonRandom	584	252	332	0
kirp	uc004afl.3	uc004afj.3	NonRandom	113	395	0	282
kirp	uc003nui.2	uc003nuj.2	NonRandom	233	172	233	172
kirp	uc003otq.2	uc010jyh.2	NonRandom	1698	691	1063	56
kirp	uc003eme.1	uc003emf.2	NonRandom	0	0	0	0
kirp	uc001kmp.2	uc001kmo.2	NonRandom	627	404	281	58
kirp	uc002xtw.1	uc002xtv.1	NonRandom	1659	956	708	5
kirp	uc002rgq.2	uc002rgg.2	NonRandom	620	256	371	7
kirp	uc003apr.2	uc011amr.1	NonRandom	548	375	173	0
kirp	uc004ezk.2	uc004ezj.2	NonRandom	701	669	32	0
kirp	uc001evz.2	uc009wmh.2	NonRandom	380	230	150	0
kirp	uc003fjw.2	uc003fjx.2	NonRandom	429	387	42	0
kirp	uc003neb.2	uc003nec.2	NonRandom	443	320	123	0
kirp	uc004arv.2	uc004arw.2	NonRandom	1167	399	787	19
kirp	uc004cvm.2	uc010neh.2	NonRandom	201	201	0	0
kirp	uc003plq.1	uc003plp.1	NonRandom	97	97	0	0
kirp	uc004eay.3	uc010nll.2	NonRandom	1210	255	1012	57
kirp	uc003syx.2	uc003syy.2	NonRandom	313	0	0	0
kirp	uc010vnx.1	uc010voa.1	NonRandom	843	537	306	0
kirp	uc003woc.1	uc003wny.1	NonRandom	572	0	0	0
kirp	uc003ajh.2	uc003ajj.2	NonRandom	0	0	0	0
kirp	uc003dts.2	uc003dtu.2	NonRandom	684	130	554	0
kirp	uc001mee.2	uc001mei.2	NonRandom	452	78	374	0
kirp	uc003ktq.1	uc003ktp.1	NonRandom	1512	206	1306	0
kirp	uc001sln.2	uc010sqp.1	NonRandom	407	262	178	33
kirp	uc002zdi.2	uc011aey.1	NonRandom	334	259	75	0
kirp	uc003cpp.3	uc010hjf.2	NonRandom	344	344	0	0
kirp	uc003jdx.1	uc010itl.1	NonRandom	542	362	180	0
kirp	uc004aol.2	uc004aom.2	NonRandom	401	401	0	0
kirp	uc011bdr.1	uc010hlp.2	NonRandom	0	160	0	0
kirp	uc003bgj.1	uc003bgh.2	NonRandom	703	683	137	117
kirp	uc002xqw.2	uc002xqv.2	NonRandom	1342	454	888	0
kirp	uc002jbv.2	uc010wps.1	NonRandom	938	306	634	2
kirp	uc003jhy.2	uc003jhz.2	NonRandom	723	619	110	6
kirp	uc001qoo.2	uc010sfd.1	NonRandom	1401	1356	88	43
kirp	uc001tbd.2	uc001tbe.2	NonRandom	578	575	37	34
kirp	uc002ogu.2	uc010efq.2	NonRandom	660	628	32	0
kirp	uc004apr.2	uc004apu.2	NonRandom	346	243	179	76
kirp	uc001cuv.2	uc010ons.1	NonRandom	661	519	142	0
kirp	uc010ukd.1	uc010bik.1	NonRandom	762	353	409	0
kirp	uc003pqe.2	uc003pqd.2	NonRandom	283	198	85	0
kirp	uc002fbm.1	uc010vml.1	NonRandom	366	0	0	0
kirp	uc002ipm.2	uc010wmg.1	NonRandom	611	166	445	0
kirp	uc002wnu.1	uc010zrd.1	NonRandom	570	0	0	0
kirp	uc002nei.1	uc010xpg.1	NonRandom	916	455	461	0
kirp	uc002aqk.3	uc010uju.1	NonRandom	315	206	109	0
kirp	uc001kop.2	uc010qpa.1	NonRandom	404	286	118	0
kirp	uc003udy.2	uc003uea.2	NonRandom	680	167	513	0
kirp	uc001yfw.2	uc001yfx.2	NonRandom	0	0	0	0
kirp	uc002rep.2	uc010eya.2	NonRandom	721	622	114	15
kirp	uc003bhp.2	uc003bhq.2	NonRandom	421	203	218	0
kirp	uc003tus.2	uc003tuu.2	NonRandom	148	71	77	0
kirp	uc003iqa.2	uc010iqp.1	NonRandom	113	0	0	0
kirp	uc004bvu.3	uc011mbj.1	NonRandom	277	266	25	14
kirp	uc002aqu.2	uc002aqw.2	NonRandom	448	288	160	0
kirp	uc003kdc.3	uc011css.1	NonRandom	589	516	73	0
kirp	uc003yqr.2	uc003yqq.2	NonRandom	355	210	145	0
kirp	uc010dli.2	uc010dlj.2	NonRandom	272	0	0	0
kirp	uc001obx.2	uc001obw.2	NonRandom	1938	703	1237	2
kirp	uc001iqg.1	uc009xkc.1	NonRandom	529	0	0	0
kirp	uc004bbg.1	uc011lvk.1	NonRandom	584	611	0	27
kirp	uc001ghx.1	uc001ghv.1	NonRandom	141	0	0	0
kirp	uc001cir.2	uc001cis.2	NonRandom	219	219	0	0
kirp	uc001vgu.2	uc001vgv.2	NonRandom	682	683	0	1
kirp	uc010xel.1	uc002lim.2	NonRandom	1216	894	356	34
kirp	uc001pus.2	uc009zam.2	NonRandom	428	0	0	0
kirp	uc001fjm.2	uc009wql.2	NonRandom	668	470	234	36
kirp	uc002jio.2	uc002jiq.2	NonRandom	418	450	0	32
kirp	uc001yhq.2	uc001yhp.2	NonRandom	593	529	64	0
kirp	uc003vda.1	uc010ljj.1	NonRandom	792	367	425	0
kirp	uc003ewu.1	uc011bnq.1	NonRandom	1004	839	165	0
kirp	uc001dgj.2	uc001dgm.2	NonRandom	329	192	143	6
kirp	uc001xbx.1	uc001xbw.1	NonRandom	492	379	113	0
kirp	uc002zil.2	uc011afv.1	NonRandom	732	721	11	0
kirp	uc001grw.2	uc010por.1	NonRandom	453	421	32	0
kirp	uc001dqv.3	uc010ott.1	NonRandom	653	572	81	0
kirp	uc009wgu.2	uc001efh.3	NonRandom	189	79	110	0
kirp	uc004czp.2	uc004czn.3	NonRandom	682	0	0	0
kirp	uc002wum.2	uc010gdk.1	NonRandom	467	0	0	0
kirp	uc004ajz.2	uc004akb.2	NonRandom	913	187	733	7
kirp	uc002mcg.2	uc010xiu.1	NonRandom	917	716	203	2
kirp	uc001yyb.3	uc010ayl.2	NonRandom	0	0	0	0
kirp	uc009zpy.2	uc001spb.2	NonRandom	619	580	72	33
kirp	uc003onc.1	uc003ond.1	NonRandom	372	389	0	17
kirp	uc003yan.2	uc011lfl.1	NonRandom	500	312	209	21
kirp	uc003syc.2	uc011jzj.1	NonRandom	359	344	23	8
kirp	uc011ave.1	uc011avf.1	NonRandom	940	747	193	0
kirp	uc001pjc.1	uc001pjd.1	NonRandom	309	162	147	0
kirp	uc003aks.2	uc003akr.2	NonRandom	537	641	91	195
kirp	uc001irh.2	uc009xkg.2	NonRandom	326	469	0	143
kirp	uc001vkw.1	uc010afc.2	NonRandom	726	185	542	1
kirp	uc002urh.3	uc002url.2	NonRandom	932	555	377	0
kirp	uc002sai.2	uc010fch.2	NonRandom	736	403	333	0
kirp	uc002lgs.2	uc010xea.1	NonRandom	548	299	254	5
kirp	uc001evj.2	uc010pci.1	NonRandom	285	241	44	0
kirp	uc003hqq.2	uc003hqr.2	NonRandom	350	300	50	0
kirp	uc002yyw.2	uc010goo.2	NonRandom	518	0	0	0
kirp	uc001qnw.2	uc001qnv.2	NonRandom	728	369	359	0
kirp	uc002gsx.1	uc010cpz.1	NonRandom	1001	453	548	0
kirp	uc004czu.2	uc011mjk.1	NonRandom	740	710	740	710
kirp	uc002cuj.2	uc002cum.3	NonRandom	395	394	1	0
kirp	uc002rgy.2	uc010yks.1	NonRandom	763	676	105	18
kirp	uc002rhx.2	uc002rhw.2	NonRandom	266	281	0	15
kirp	uc003zqc.2	uc003zqb.2	NonRandom	361	216	145	0
kirp	uc003eqg.1	uc003eqe.1	NonRandom	780	405	375	0
kirp	uc003gdq.3	uc003gds.3	NonRandom	792	694	251	153
kirp	uc003aab.2	uc011ajs.1	NonRandom	412	273	139	0
kirp	uc001gbu.2	uc001gbt.2	NonRandom	750	233	517	0
kirp	uc001rfo.3	uc009zix.2	NonRandom	356	213	164	21
kirp	uc001eoc.1	uc001eod.1	NonRandom	628	297	331	0
kirp	uc001rqx.2	uc009zkx.2	NonRandom	644	644	0	0
kirp	uc001rkq.3	uc009zjs.2	NonRandom	258	0	0	0
kirp	uc003man.1	uc011des.1	NonRandom	533	328	208	3
kirp	uc004asz.2	uc011luc.1	NonRandom	725	328	397	0
kirp	uc002kud.2	uc002kub.2	NonRandom	368	136	232	0
kirp	uc011boe.1	uc011bof.1	NonRandom	0	100	0	0
kirp	uc001vgk.2	uc010ady.1	NonRandom	0	0	0	0
kirp	uc002zxs.2	uc002zxr.1	NonRandom	446	0	0	0
kirp	uc001bvh.3	uc010ohi.1	NonRandom	430	335	95	0
kirp	uc002wub.2	uc010gdc.2	NonRandom	689	484	205	0
kirp	uc003sjo.3	uc003sjm.3	NonRandom	374	200	174	0
kirp	uc004evg.2	uc004evi.2	NonRandom	613	326	287	0
kirp	uc001lqe.2	uc009yca.1	NonRandom	1649	0	0	0
kirp	uc001rln.3	uc010skk.1	NonRandom	473	413	60	0
kirp	uc002juf.2	uc002jud.2	NonRandom	1726	1690	39	3
kirp	uc003usr.2	uc010lgj.2	NonRandom	446	410	36	0
kirp	uc004bvj.2	uc010myd.2	NonRandom	698	444	254	0
kirp	uc003xsk.3	uc003xsl.3	NonRandom	512	491	21	0
kirp	uc003ukr.2	uc003uks.2	NonRandom	244	244	0	0
kirp	uc009vxk.2	uc001cmx.3	NonRandom	861	210	651	0
kirp	uc004csx.3	uc010ndt.2	NonRandom	1092	0	0	0
kirp	uc002wbq.2	uc002wbr.2	NonRandom	212	0	0	0
kirp	uc001xoz.1	uc010tuj.1	NonRandom	478	282	254	58
kirp	uc003owu.1	uc003owy.1	NonRandom	456	456	0	0
kirp	uc003vjk.2	uc010lkj.2	NonRandom	305	178	127	0
kirp	uc003tun.2	uc011kdt.1	NonRandom	651	505	146	0
kirp	uc003ura.2	uc003urb.2	NonRandom	573	573	0	0
kirp	uc001ria.2	uc001rif.1	NonRandom	980	518	514	52
kirp	uc001cfa.3	uc010oje.1	NonRandom	475	392	110	27
kirp	uc002jgd.1	uc010deu.1	NonRandom	719	314	405	0
kirp	uc002gta.2	uc010vxt.1	NonRandom	483	345	138	0
kirp	uc011lvb.1	uc004ayp.2	NonRandom	928	468	460	0
kirp	uc010ltu.2	uc003xav.2	NonRandom	524	548	0	24
kirp	uc001bmz.2	uc001bmy.2	NonRandom	493	258	256	21
kirp	uc001pdn.2	uc001pdm.2	NonRandom	504	369	135	0
kirp	uc002mcj.2	uc002mck.2	NonRandom	0	315	0	0
kirp	uc002iyk.1	uc010ddk.1	NonRandom	1181	720	461	0
kirp	uc003qxg.1	uc011ehb.1	NonRandom	678	552	126	0
kirp	uc002vlh.2	uc002vli.1	NonRandom	432	432	0	0
kirp	uc010idk.2	uc003glc.3	NonRandom	700	700	0	0
kirp	uc003jnq.3	uc003jnp.3	NonRandom	520	201	319	0
kirp	uc003cqp.2	uc010hjo.1	NonRandom	2754	314	2440	0
kirp	uc001cmc.2	uc001cmb.1	NonRandom	277	111	215	49
kirp	uc002yck.1	uc002ycl.1	NonRandom	480	468	12	0
kirp	uc003ltq.2	uc011dcq.1	NonRandom	296	0	0	0
kirp	uc001tqk.3	uc009zvn.2	NonRandom	1042	0	0	0
kirp	uc003faq.2	uc011bom.1	NonRandom	693	594	99	0
kirp	uc003hbf.1	uc003hbg.1	NonRandom	894	879	15	0
kirp	uc001qnn.1	uc010set.1	NonRandom	2813	670	2153	10
kirp	uc002rmv.2	uc002rmw.2	NonRandom	705	0	0	0
kirp	uc002tdg.2	uc002tdh.2	NonRandom	380	83	304	7
kirp	uc004atp.3	uc004atq.3	NonRandom	0	0	0	0
kirp	uc002bau.2	uc002bav.2	NonRandom	574	187	387	0
kirp	uc002eqf.2	uc002eqg.2	NonRandom	534	445	89	0
kirp	uc001fmt.2	uc001fmq.2	NonRandom	986	234	762	10
kirp	uc002xyg.2	uc002xyh.2	NonRandom	368	368	0	0
kirp	uc011dzj.1	uc011dzi.1	NonRandom	337	203	134	0
kirp	uc003jtv.3	uc011cqw.1	NonRandom	646	490	156	0
kirp	uc002boz.2	uc002bpa.2	NonRandom	837	675	162	0
kirp	uc001zja.2	uc001ziz.2	NonRandom	267	240	32	5
kirp	uc002raf.1	uc010yjc.1	NonRandom	512	495	17	0
kirp	uc002fxp.2	uc010ckp.2	NonRandom	1168	1111	108	51
kirp	uc002cxp.1	uc002cxo.1	NonRandom	480	272	208	0
kirp	uc002nez.1	uc010eaj.1	NonRandom	1130	98	1032	0
kirp	uc003tph.3	uc003tpj.2	NonRandom	536	548	46	58
kirp	uc010gjy.1	uc010zzz.1	NonRandom	385	305	119	39
kirp	uc011dik.1	uc011dij.1	NonRandom	0	152	0	0
kirp	uc002ugk.2	uc002ugm.2	NonRandom	452	234	218	0
kirp	uc011kjr.1	uc011kjp.1	NonRandom	523	0	0	0
kirp	uc001imk.2	uc010qbs.1	NonRandom	392	344	65	17
kirp	uc003kjc.2	uc011ctx.1	NonRandom	487	278	209	0
kirp	uc002bkw.2	uc002bkx.2	NonRandom	378	0	0	0
kirp	uc001txg.2	uc009zwu.2	NonRandom	270	270	0	0
kirp	uc009vwb.2	uc001cfo.2	NonRandom	526	526	0	0
kirp	uc002dco.2	uc010uzh.1	NonRandom	450	322	156	28
kirp	uc010gci.1	uc002wpg.1	NonRandom	1392	1317	225	150
kirp	uc001eym.2	uc010pdg.1	NonRandom	365	338	27	0
kirp	uc003ydj.2	uc011lfv.1	NonRandom	260	0	0	0
kirp	uc003cvc.2	uc010hkl.2	NonRandom	493	411	82	0
kirp	uc001nbw.1	uc001nby.1	NonRandom	690	404	305	19
kirp	uc002qri.2	uc010yhs.1	NonRandom	510	374	136	0
kirp	uc003xdh.1	uc010lty.1	NonRandom	774	268	523	17
kirp	uc002eof.1	uc010vim.1	NonRandom	430	387	43	0
kirp	uc003pan.1	uc011dwu.1	NonRandom	808	762	64	18
kirp	uc001rct.2	uc001rcs.2	NonRandom	199	199	0	0
kirp	uc002swn.3	uc002swj.3	NonRandom	878	0	0	0
kirp	uc010jaf.1	uc003kga.2	NonRandom	484	480	4	0
kirp	uc001clr.1	uc001clq.1	NonRandom	467	467	0	0
kirp	uc001kxo.1	uc001kxp.1	NonRandom	1235	1204	31	0
kirp	uc003jch.2	uc003jcg.2	NonRandom	538	369	169	0
kirp	uc011beg.1	uc003dee.3	NonRandom	1504	993	511	0
kirp	uc003tta.2	uc010kzr.2	NonRandom	530	457	73	0
kirp	uc003wut.1	uc011kxl.1	NonRandom	339	260	79	0
kirp	uc002njh.2	uc002njg.2	NonRandom	621	488	133	0
kirp	uc010ncb.2	uc004cla.3	NonRandom	507	384	165	42
kirp	uc003cdl.2	uc003cdk.2	NonRandom	654	0	0	0
kirp	uc002fcb.2	uc010vmp.1	NonRandom	1227	539	688	0
kirp	uc004cco.2	uc004cct.1	NonRandom	914	0	0	0
kirp	uc002swu.2	uc010yuw.1	NonRandom	348	203	170	25
kirp	uc002ozp.3	uc002ozo.3	NonRandom	299	300	0	1
kirp	uc001mhw.2	uc001mhx.2	NonRandom	585	527	58	0
kirp	uc002jmj.3	uc002jmi.2	NonRandom	788	190	598	0
kirp	uc003smp.2	uc010ksn.2	NonRandom	523	243	280	0
kirp	uc003gro.2	uc003grp.2	NonRandom	808	694	115	1
kirp	uc003vuc.2	uc003vub.2	NonRandom	1050	1016	34	0
kirp	uc004byf.1	uc011mbt.1	NonRandom	421	342	99	20
kirp	uc003xyo.1	uc011lfc.1	NonRandom	374	343	31	0
kirp	uc003wxg.1	uc003wxf.1	NonRandom	285	285	0	0
kirp	uc011crd.1	uc003jvm.2	NonRandom	399	433	1	35
kirp	uc003tvn.2	uc011kef.1	NonRandom	732	346	386	0
kirp	uc002xcd.2	uc010zuz.1	NonRandom	299	144	155	0
kirp	uc003foc.2	uc003fob.1	NonRandom	281	251	92	62
kirp	uc002ldv.2	uc010xdh.1	NonRandom	500	426	74	0
kirp	uc002wjw.3	uc002wjy.3	NonRandom	540	238	302	0
kirp	uc001odb.2	uc009yqc.2	NonRandom	617	565	52	0
kirp	uc003tgy.2	uc003tgx.2	NonRandom	854	0	0	0
kirp	uc002ixy.2	uc002ixz.2	NonRandom	525	0	0	0
kirp	uc004bxc.2	uc004bxf.2	NonRandom	238	117	121	0
kirp	uc004bjd.3	uc004bjf.3	NonRandom	342	241	101	0
kirp	uc003mws.1	uc010jnv.1	NonRandom	300	451	0	151
kirp	uc003bao.1	uc003bas.1	NonRandom	609	559	65	15
kirp	uc003dsu.2	uc003dsr.2	NonRandom	253	158	98	3
kirp	uc002hzz.2	uc002iad.2	NonRandom	564	564	0	0
kirp	uc010uit.1	uc010bhe.2	NonRandom	381	0	0	0
kirp	uc002kus.3	uc002kut.3	NonRandom	1724	1668	56	0
kirp	uc002jhc.2	uc002jhb.1	NonRandom	525	361	164	0
kirp	uc002vah.3	uc002vaj.3	NonRandom	220	0	0	0
kirp	uc002fuy.1	uc010ckc.1	NonRandom	1309	235	1074	0
kirp	uc001zke.3	uc010bbg.2	NonRandom	797	408	396	7
kirp	uc002dkk.2	uc010vbt.1	NonRandom	708	652	72	16
kirp	uc010vsl.1	uc010vsp.1	NonRandom	1332	793	547	8
kirp	uc003pzz.1	uc003pzw.1	NonRandom	102	131	0	29
kirp	uc002vke.1	uc002vkf.1	NonRandom	839	839	0	0
kirp	uc002bpg.1	uc002bpf.1	NonRandom	219	291	0	72
kirp	uc003aid.2	uc003aif.2	NonRandom	406	360	99	53
kirp	uc002ici.1	uc010whi.1	NonRandom	613	383	230	0
kirp	uc001vna.2	uc010tij.1	NonRandom	361	206	155	0
kirp	uc010voh.1	uc002fio.2	NonRandom	497	496	1	0
kirp	uc011lht.1	uc003yml.2	NonRandom	874	216	680	22
kirp	uc002fdh.1	uc002fdf.1	NonRandom	974	419	571	16
kirp	uc001dhu.2	uc009wca.1	NonRandom	911	0	0	0
kirp	uc003fjs.2	uc003fjt.2	NonRandom	741	769	0	28
kirp	uc001ehg.2	uc001ehf.2	NonRandom	496	497	13	14
kirp	uc003yen.2	uc003yeo.2	NonRandom	380	119	380	119
kirp	uc002adr.2	uc010bfo.2	NonRandom	495	363	132	0
kirp	uc002hun.1	uc002huk.1	NonRandom	457	462	55	60
kirp	uc002itb.2	uc002ita.2	NonRandom	1307	1177	197	67
kirp	uc002pqo.2	uc002pqr.2	NonRandom	648	299	349	0
kirp	uc003mhs.3	uc003mhw.2	NonRandom	789	0	0	0
kirp	uc001ggv.2	uc010plx.1	NonRandom	792	494	298	0
kirp	uc003akk.2	uc003aki.2	NonRandom	617	392	264	39
kirp	uc003vpn.2	uc010lmc.1	NonRandom	561	519	42	0
kirp	uc009yoz.2	uc010rmy.1	NonRandom	237	0	0	0
kirp	uc003erv.2	uc003ert.2	NonRandom	544	312	239	7
kirp	uc001syz.2	uc001syy.2	NonRandom	1030	0	0	0
kirp	uc001spn.2	uc010srx.1	NonRandom	613	406	207	0
kirp	uc002yzf.1	uc010gop.1	NonRandom	715	197	518	0
kirp	uc003cwu.2	uc010hku.2	NonRandom	193	112	81	0
kirp	uc002twh.2	uc010zbn.1	NonRandom	513	405	108	0
kirp	uc001hhh.2	uc009xco.2	NonRandom	1172	1172	0	0
kirp	uc001ift.2	uc010qad.1	NonRandom	634	518	116	0
kirp	uc002dhg.3	uc002dhh.3	NonRandom	577	207	370	0
kirp	uc010seh.1	uc010sei.1	NonRandom	442	266	197	21
kirp	uc002yju.1	uc010gky.1	NonRandom	373	205	168	0
kirp	uc002nbc.2	uc002nba.3	NonRandom	968	835	133	0
kirp	uc003gwy.2	uc011bzb.1	NonRandom	276	206	70	0
kirp	uc001tui.1	uc001tuh.2	NonRandom	687	172	537	22
kirp	uc002lin.2	uc010dpv.2	NonRandom	616	299	317	0
kirp	uc003zph.2	uc011lnl.1	NonRandom	283	216	67	0
kirp	uc002mcy.2	uc002mcz.2	NonRandom	895	763	132	0
kirp	uc001opo.2	uc001opr.2	NonRandom	1202	341	892	31
kirp	uc002lpp.2	uc002lps.2	NonRandom	557	197	360	0
kirp	uc003oku.3	uc010jvx.2	NonRandom	435	375	111	51
kirp	uc002lrz.2	uc002lsd.2	NonRandom	711	0	0	0
kirp	uc002knq.2	uc002knt.2	NonRandom	1545	0	0	0
kirp	uc002mtv.3	uc002mtw.3	NonRandom	641	609	32	0
kirp	uc002ehz.3	uc002eia.3	NonRandom	660	157	503	0
kirp	uc001fvo.2	uc010pjb.1	NonRandom	597	597	0	0
kirp	uc004bjw.2	uc004bjx.2	NonRandom	653	653	0	0
kirp	uc002axy.1	uc002axw.1	NonRandom	380	380	0	0
kirp	uc001zfh.1	uc010ubk.1	NonRandom	777	191	586	0
kirp	uc001oct.2	uc010rny.1	NonRandom	418	302	116	0
kirp	uc001nvh.2	uc010rmi.1	NonRandom	355	259	96	0
kirp	uc002vtb.1	uc002vta.2	NonRandom	234	245	12	23
kirp	uc002rjw.1	uc010eyy.1	NonRandom	911	366	545	0
kirp	uc002jjm.3	uc002jjl.3	NonRandom	609	573	36	0
kirp	uc002vkw.1	uc002vky.2	NonRandom	277	93	184	0
kirp	uc003nae.3	uc003naf.3	NonRandom	212	211	1	0
kirp	uc003key.2	uc003kez.2	NonRandom	0	0	0	0
kirp	uc010ydh.1	uc002pyl.1	NonRandom	924	808	116	0
kirp	uc009ytl.2	uc001oth.3	NonRandom	740	684	56	0
kirp	uc001xbc.2	uc001xbg.2	NonRandom	629	345	320	36
kirp	uc002xwy.2	uc010gin.2	NonRandom	306	198	108	0
kirp	uc001caa.2	uc001cad.2	NonRandom	808	377	437	6
kirp	uc002ftj.2	uc010vqq.1	NonRandom	1941	572	1386	17
kirp	uc001xka.2	uc010tsz.1	NonRandom	2539	0	0	0
kirp	uc002raq.2	uc010yje.1	NonRandom	688	662	26	0
kirp	uc003igp.2	uc003igo.2	NonRandom	688	298	407	17
kirp	uc001kin.2	uc009xue.2	NonRandom	2061	0	0	0
kirp	uc011myk.1	uc004fgx.2	NonRandom	690	327	404	41
kirp	uc001ufi.2	uc001ufl.2	NonRandom	600	207	393	0
kirp	uc009zrv.2	uc001swv.2	NonRandom	294	696	0	402
kirp	uc003esl.2	uc011bmm.1	NonRandom	597	445	156	4
